ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms
134,F,Flight,5,4,280,6,medium,F,51,3582
8654,F,Ship,4,1,255,5,low,F,9,1793
1899,A,Road,5,2,256,7,low,F,41,2758
4177,D,Ship,3,3,180,3,medium,M,8,5953
7999,D,Ship,6,4,276,4,low,F,2,1120
10125,A,Road,6,2,269,6,medium,M,4,4423
9949,D,Ship,5,5,217,6,medium,M,5,1616
5101,D,Ship,3,5,274,3,medium,M,5,4710
3204,F,Ship,4,2,223,3,high,M,5,4282
740,F,Ship,3,2,241,3,low,M,22,3030
10764,F,Ship,5,1,259,5,low,F,7,1871
1410,F,Ship,4,5,258,2,high,M,5,3512
4542,F,Ship,6,2,247,4,low,F,3,1752
7435,D,Ship,5,1,171,2,low,M,9,5252
3566,F,Flight,5,1,279,8,low,F,6,5888
1476,F,Ship,4,3,271,3,low,M,59,2996
6888,F,Ship,5,3,243,5,low,M,2,1776
7511,C,Road,7,1,282,4,low,F,2,1566
6619,D,Ship,4,1,247,6,low,M,4,1349
3030,F,Flight,3,2,224,3,low,M,40,2180
4292,F,Ship,4,1,249,10,medium,M,7,5580
7515,A,Road,6,2,294,4,medium,M,10,1148
7969,D,Ship,4,5,169,4,low,F,6,4213
3696,F,Flight,3,1,129,3,medium,M,9,5296
6174,F,Flight,5,3,269,5,low,F,8,5833
5769,A,Flight,6,4,266,4,low,M,3,1503
4999,D,Ship,3,3,239,6,low,M,7,4501
5529,A,Ship,6,4,248,4,low,F,6,1851
9231,A,Ship,5,5,253,2,high,F,3,4851
4938,F,Flight,3,4,218,2,medium,M,2,5973
464,F,Ship,4,2,186,7,medium,F,40,3111
288,F,Flight,4,4,149,3,low,M,34,1977
10332,F,Ship,4,5,161,3,medium,F,2,5378
3835,D,Flight,5,2,132,3,medium,F,4,4475
4970,F,Ship,4,3,275,3,low,F,3,4824
8162,F,Ship,3,5,241,3,low,F,4,4132
9104,F,Ship,5,3,253,5,low,M,6,1028
6779,C,Ship,5,5,268,3,medium,F,7,4480
2105,C,Ship,5,5,248,3,medium,F,9,3873
3013,D,Flight,5,5,147,2,medium,M,19,1936
8853,A,Ship,3,1,242,8,medium,M,4,4943
8117,C,Ship,6,4,224,4,low,F,6,4493
10699,D,Flight,5,4,251,4,low,M,8,4190
8798,F,Ship,3,3,150,2,medium,M,9,4100
8128,B,Ship,4,5,248,2,medium,M,10,4366
10067,C,Ship,3,3,209,3,low,M,1,5186
7088,F,Ship,3,3,239,3,low,M,8,5366
820,B,Flight,4,5,154,2,low,F,49,1532
8434,B,Ship,3,2,256,3,low,M,1,4932
7731,A,Ship,4,5,247,5,low,M,9,1499
390,F,Road,4,2,167,4,low,F,20,1705
2471,C,Flight,5,5,169,2,medium,F,14,1497
2892,F,Flight,3,2,150,2,low,M,53,1319
2523,A,Ship,5,1,216,3,low,M,40,2668
9110,F,Ship,5,4,231,2,medium,F,7,5491
3509,C,Ship,3,3,275,4,medium,M,6,4687
7725,A,Ship,6,1,247,4,low,F,4,1623
8062,B,Road,4,4,104,5,low,F,7,5590
3347,C,Ship,4,5,151,4,medium,M,10,4796
7443,A,Ship,4,1,146,8,low,M,7,4576
1649,C,Flight,3,5,121,3,low,F,10,1701
8674,B,Ship,4,4,172,2,medium,F,3,5538
2868,F,Road,5,4,157,4,low,F,65,1951
635,C,Ship,3,1,141,3,low,M,6,1361
7691,C,Ship,4,4,140,8,medium,F,2,5481
10298,F,Ship,4,3,166,4,medium,F,1,4536
2556,F,Ship,3,5,150,2,low,M,29,1934
7717,D,Ship,6,2,306,4,low,F,1,1815
3908,F,Ship,3,1,229,3,low,M,5,4971
9985,D,Road,6,3,235,3,low,F,7,4829
4443,A,Ship,4,5,164,2,low,F,9,5453
3010,B,Flight,5,4,147,6,medium,F,21,1145
2309,C,Road,3,2,268,3,low,M,30,2867
8894,F,Road,4,1,226,5,low,M,9,1530
9119,C,Ship,3,3,247,2,high,F,8,4593
3258,F,Ship,4,2,222,3,high,F,9,5337
5089,D,Ship,3,2,189,3,medium,M,2,4718
1789,D,Flight,4,1,242,3,medium,F,35,3556
7553,C,Ship,4,2,220,2,low,F,6,5543
4711,D,Ship,4,2,224,2,medium,F,8,4781
8187,A,Ship,4,2,156,4,medium,F,2,5795
3216,F,Ship,3,1,196,3,low,M,10,4546
3929,C,Ship,4,3,206,4,medium,M,1,4812
2647,D,Ship,3,3,124,3,medium,M,59,1959
2432,F,Ship,4,1,135,3,medium,M,39,1549
9251,C,Ship,4,2,198,3,medium,M,10,5487
2855,C,Road,3,4,261,2,medium,F,52,3340
2807,C,Ship,3,1,187,4,medium,M,42,3621
8700,F,Ship,3,1,162,3,low,M,7,5073
7920,F,Road,5,1,223,3,medium,F,4,4905
5025,A,Ship,7,2,310,4,low,F,7,1294
8295,A,Ship,4,1,144,4,low,M,8,4970
776,F,Ship,3,1,270,3,medium,F,61,3582
8455,D,Ship,2,4,176,3,low,M,1,4509
4346,F,Ship,4,3,245,3,low,M,8,4826
9646,B,Ship,5,4,176,6,medium,M,9,4605
3026,F,Flight,5,4,182,4,low,M,61,3063
10035,A,Ship,4,4,102,3,high,F,9,5644
7595,C,Ship,3,3,176,3,low,F,10,5284
772,B,Ship,4,3,179,3,medium,M,40,1584
9629,C,Ship,6,1,286,4,medium,M,10,1177
3749,C,Ship,3,4,250,2,medium,M,1,4922
930,F,Ship,3,3,153,5,low,F,12,1972
1931,C,Flight,4,4,212,4,medium,M,16,2494
9203,C,Ship,4,5,136,2,medium,M,4,5512
7873,D,Ship,3,1,224,3,low,M,8,4908
6062,F,Ship,3,5,271,2,medium,M,7,4958
4767,A,Ship,5,4,199,4,medium,M,2,4902
10750,B,Ship,3,1,202,3,medium,M,5,1556
5670,F,Ship,3,5,149,3,low,F,7,4357
4665,A,Flight,3,3,178,4,high,M,3,4154
549,A,Flight,2,4,182,3,medium,M,47,3792
5007,A,Ship,3,4,165,3,high,M,10,4910
2501,C,Ship,4,3,209,6,low,F,59,2622
4350,F,Ship,5,4,237,3,high,M,9,5401
9777,A,Ship,3,1,192,3,medium,M,4,4997
10614,F,Ship,3,3,231,3,low,F,3,4649
9941,C,Ship,5,5,251,5,medium,F,10,1683
7927,D,Road,4,5,239,2,medium,F,1,4247
4935,A,Flight,4,4,154,6,medium,F,10,4361
8670,F,Ship,4,4,189,2,medium,M,3,5837
9901,D,Ship,3,2,194,3,medium,F,7,4727
3617,C,Ship,3,3,142,3,low,F,7,4439
10279,D,Flight,4,3,164,3,medium,F,4,4495
8669,C,Ship,3,1,152,3,low,M,1,4949
847,D,Ship,4,4,140,3,medium,M,11,1911
1243,D,Flight,4,1,250,2,medium,M,45,3021
5706,F,Ship,4,5,164,3,high,M,3,4454
6565,D,Road,5,3,257,5,medium,F,3,1953
5432,F,Ship,4,4,261,3,high,M,9,5515
4917,A,Road,3,1,155,2,low,M,7,4221
3766,B,Ship,4,4,247,2,medium,F,6,5833
576,F,Ship,4,2,179,4,low,M,1,1063
726,F,Ship,3,4,207,7,medium,F,46,2670
4427,C,Ship,5,3,254,2,low,F,4,5014
4305,A,Ship,4,4,163,2,low,F,9,4720
10405,D,Road,5,3,243,6,low,F,1,1856
2833,D,Ship,2,2,168,5,medium,F,1,1885
5180,F,Road,4,5,222,3,medium,F,8,4950
4212,F,Ship,4,3,144,2,low,F,5,4882
9062,F,Ship,2,2,160,6,medium,F,9,4972
2378,F,Ship,3,2,167,4,medium,M,49,1973
10647,A,Ship,3,2,159,2,medium,M,8,4326
200,F,Ship,2,2,154,3,medium,M,38,7846
9745,D,Ship,5,1,238,5,low,F,5,5854
4658,F,Flight,4,1,273,2,high,F,10,5832
5242,B,Ship,3,4,247,3,low,M,6,4873
9730,B,Flight,4,1,154,4,medium,M,1,5480
918,F,Ship,5,3,188,7,medium,M,3,3637
9387,A,Ship,4,4,175,3,medium,M,2,4004
4897,D,Ship,3,1,264,4,low,M,10,4265
5964,F,Ship,6,4,266,4,low,M,5,1639
2944,B,Ship,4,3,259,3,high,M,45,3761
2123,C,Ship,3,4,181,2,medium,F,45,3448
8996,F,Ship,5,3,232,3,medium,M,3,4526
10381,D,Ship,2,5,238,4,medium,M,9,4086
6328,B,Ship,5,2,135,3,medium,M,9,5173
1225,D,Road,3,3,218,2,medium,M,9,2069
1898,F,Road,4,1,226,7,low,M,41,2964
5500,B,Ship,6,4,256,4,low,F,9,1676
6365,C,Ship,2,4,221,3,low,F,3,4076
5807,C,Ship,4,4,208,2,medium,F,6,4983
8529,A,Ship,5,3,230,3,medium,F,7,4844
10814,F,Road,4,3,207,3,medium,F,5,4847
7584,F,Ship,3,2,158,3,medium,F,1,5438
1110,F,Flight,4,3,143,2,high,M,39,1727
8525,C,Ship,4,1,252,3,medium,M,4,5540
10319,C,Ship,2,5,243,3,medium,F,9,4182
598,B,Ship,3,4,134,3,medium,F,31,1540
310,B,Ship,5,5,266,3,medium,F,53,3089
1595,C,Ship,3,2,148,4,medium,F,38,1322
632,F,Ship,3,2,233,3,low,M,63,2143
7081,D,Ship,3,1,200,4,medium,F,9,5193
4477,D,Ship,3,3,197,2,medium,M,10,5255
4202,F,Ship,4,4,270,2,low,F,1,5148
2191,D,Flight,4,5,230,2,low,F,38,2890
4224,F,Road,5,4,229,2,medium,F,10,5001
5865,A,Road,4,3,134,2,low,F,2,4522
3551,C,Road,3,1,169,2,medium,F,1,4783
10502,F,Ship,2,1,184,2,high,F,3,4331
119,C,Road,2,5,263,3,low,F,5,2947
3828,F,Road,3,3,182,4,low,M,10,1690
10587,A,Ship,4,2,258,3,low,F,5,5393
3173,C,Ship,4,4,172,3,medium,F,1,4201
4522,B,Flight,3,3,260,4,low,M,8,5595
5464,B,Road,6,4,285,4,medium,M,9,1180
5959,D,Ship,3,3,148,3,low,F,8,5622
479,C,Ship,3,4,145,8,low,F,24,1594
1574,F,Ship,5,3,156,3,medium,M,58,1218
5040,F,Ship,6,5,275,4,low,M,8,1553
5397,A,Ship,5,3,245,3,medium,F,5,5663
4342,B,Ship,5,3,260,2,low,M,10,5633
6501,A,Ship,6,5,251,4,medium,F,3,1660
8080,B,Flight,4,3,117,3,medium,F,4,4666
1580,F,Ship,3,5,137,3,high,F,28,1815
5890,B,Flight,5,5,148,2,medium,M,4,4812
4975,D,Ship,5,4,131,8,low,M,7,4471
1905,A,Road,4,5,277,5,medium,F,32,1055
7649,C,Road,4,4,262,2,medium,M,1,4357
9749,C,Ship,4,2,144,4,medium,F,2,4316
5362,B,Ship,4,2,251,2,low,F,10,4898
1666,B,Ship,5,2,266,7,low,M,40,2304
4640,F,Road,5,1,257,3,medium,F,5,4355
9522,F,Ship,5,3,234,6,medium,F,8,5003
10896,F,Ship,6,3,244,3,medium,M,4,5277
7034,F,Ship,4,3,196,2,high,M,10,5709
8254,B,Ship,3,2,274,2,high,M,2,5029
8637,A,Flight,7,2,253,4,low,M,1,1294
9553,D,Ship,6,1,276,2,low,M,10,5108
9377,C,Ship,5,4,235,4,low,M,10,4880
7551,A,Flight,3,3,217,2,high,F,9,5554
801,A,Road,5,5,170,2,medium,F,36,1278
948,F,Road,4,1,264,2,low,M,8,2436
8844,F,Ship,3,4,195,2,medium,F,10,4031
2092,B,Ship,2,4,225,10,high,M,56,3384
898,B,Ship,3,4,135,3,low,M,22,1378
8052,F,Ship,6,4,299,4,low,M,9,1527
1246,B,Flight,4,3,258,3,medium,M,58,2579
1080,F,Road,2,4,141,3,medium,F,27,1628
9361,D,Ship,7,2,244,4,medium,F,8,1477
8729,C,Ship,3,4,238,2,medium,M,7,5974
9545,C,Ship,3,3,149,2,low,M,8,4556
3427,D,Flight,3,5,168,5,medium,M,9,5731
8163,A,Ship,5,5,257,3,medium,F,9,5972
9741,A,Flight,4,3,170,2,low,M,2,5607
5063,C,Road,6,2,140,2,high,M,1,4053
8265,A,Ship,7,1,281,4,low,F,9,1235
106,B,Ship,4,2,144,3,medium,M,59,1588
1486,B,Road,3,4,149,2,medium,F,37,1080
235,D,Ship,2,1,139,3,low,F,39,1582
9421,D,Ship,6,2,292,4,medium,M,2,1149
1029,A,Ship,3,3,193,3,medium,M,11,3188
2419,D,Ship,5,2,96,2,low,F,50,1186
1811,C,Ship,4,2,274,2,low,M,11,3013
160,B,Ship,3,3,149,3,low,F,63,1946
363,A,Ship,3,5,203,2,medium,M,61,3642
9750,F,Ship,3,5,147,2,medium,M,6,4350
9213,A,Ship,4,5,188,3,medium,M,8,4125
3481,D,Ship,4,1,258,3,medium,M,7,4159
9295,D,Road,4,2,217,2,low,M,4,5539
10970,F,Flight,5,2,234,5,medium,M,7,1524
6463,D,Ship,4,2,265,2,low,M,2,5649
6680,F,Ship,5,4,153,3,low,M,5,4711
1181,C,Ship,5,2,191,2,high,F,6,2059
6224,F,Ship,6,5,244,4,medium,F,2,1980
9538,B,Ship,3,3,275,3,medium,M,7,4968
8365,D,Flight,5,5,232,6,low,M,2,1550
5699,C,Ship,3,4,247,3,low,F,9,4157
10523,C,Road,3,5,259,3,medium,M,7,4480
7671,A,Flight,6,4,284,4,low,F,9,1436
1087,D,Road,4,2,176,3,low,M,23,1909
2326,B,Flight,4,4,141,2,low,F,30,1130
6066,F,Ship,4,2,218,3,low,F,2,4949
5107,D,Ship,6,1,145,3,medium,F,1,4346
8239,D,Ship,5,3,145,3,low,M,3,4077
3780,F,Ship,2,1,111,2,low,F,1,4296
9467,C,Flight,4,1,174,4,low,M,3,5295
2571,A,Ship,3,3,179,3,medium,F,41,1892
5764,B,Flight,5,4,219,5,low,M,5,1867
3767,C,Ship,5,2,156,4,low,M,8,5014
1304,F,Ship,4,3,138,3,medium,M,15,1080
9322,B,Flight,3,2,189,3,medium,F,2,4152
8681,C,Ship,5,1,137,2,low,M,9,4580
10694,F,Flight,4,3,261,10,low,F,6,4347
7828,B,Ship,2,2,173,3,low,F,10,4736
9859,D,Road,6,3,166,5,medium,F,3,4596
1034,F,Ship,2,2,198,2,low,M,11,3686
8749,D,Road,4,5,258,3,low,M,8,4046
4860,F,Ship,5,3,231,2,low,M,8,5743
1995,A,Ship,3,1,165,3,low,F,1,1417
4225,D,Road,2,4,246,2,medium,M,1,5374
8998,B,Ship,4,2,184,3,medium,F,5,5931
10706,F,Ship,5,4,228,5,low,M,9,1044
4609,D,Ship,4,2,236,3,low,F,1,4076
4538,F,Flight,4,3,197,5,low,F,8,4209
10550,F,Flight,6,2,205,5,high,M,6,4756
8780,F,Flight,4,2,257,2,high,M,3,4108
7252,B,Road,3,1,190,3,low,F,1,5065
4776,F,Road,3,3,265,3,medium,F,3,5241
7508,F,Ship,5,2,248,5,medium,F,9,1973
9221,C,Ship,5,3,156,3,low,F,6,5231
2921,C,Ship,5,3,157,4,low,M,1,1306
6298,B,Flight,6,1,293,5,medium,F,7,1052
1549,D,Ship,4,1,272,2,low,M,27,2030
495,A,Ship,5,1,160,5,medium,F,16,1526
1620,F,Road,4,1,167,3,low,F,10,1616
2478,F,Flight,5,2,209,4,medium,M,15,3330
10325,C,Ship,4,1,269,3,low,F,7,5211
10064,F,Ship,4,3,242,2,medium,M,2,5879
1514,F,Flight,3,5,130,5,low,F,27,1891
10433,C,Ship,3,3,241,3,medium,F,10,5275
10283,C,Flight,5,4,248,3,low,M,7,5335
4783,D,Road,3,4,144,3,medium,M,8,5867
2051,C,Flight,5,4,180,2,low,M,52,1122
3384,F,Ship,3,3,150,3,medium,M,4,5536
2917,D,Ship,5,1,154,2,low,M,37,1671
5717,C,Ship,5,1,250,4,medium,M,10,5306
3047,C,Ship,5,2,225,3,medium,M,1,2049
7758,F,Ship,4,3,254,5,low,F,3,1248
5503,D,Ship,7,2,283,5,low,F,10,1722
5698,B,Ship,3,1,191,5,medium,M,2,4956
9748,B,Ship,5,4,164,3,low,M,9,5135
379,D,Ship,3,5,152,3,low,M,43,1282
8348,F,Road,7,2,297,4,low,F,7,1383
2711,C,Ship,3,1,181,3,medium,M,29,2981
2139,A,Ship,2,3,140,2,medium,M,20,1832
2578,B,Road,3,1,175,2,low,M,42,1668
9610,B,Ship,4,3,231,3,medium,F,8,5069
7858,B,Ship,2,2,287,4,medium,M,10,5972
9220,B,Ship,4,4,146,4,medium,M,7,4953
2299,D,Ship,4,5,132,4,medium,F,28,1715
5794,B,Ship,5,5,247,3,low,M,1,5226
5828,F,Ship,4,2,246,4,medium,M,7,5056
10182,F,Ship,6,1,267,4,low,M,9,1146
6128,F,Ship,3,2,136,3,high,F,2,5739
7658,F,Road,5,2,146,7,low,F,9,5631
6468,F,Ship,4,1,173,4,medium,F,1,4684
910,B,Ship,4,5,186,10,low,F,42,3521
5333,C,Road,4,3,158,4,medium,M,7,4460
9929,C,Ship,6,1,289,5,medium,M,7,1223
8094,F,Flight,5,1,226,4,high,F,2,5600
5554,B,Ship,4,2,267,5,low,M,9,4720
6443,C,Flight,4,3,186,3,medium,F,9,5131
3584,F,Ship,4,5,173,3,low,F,7,4410
8227,D,Flight,4,1,245,3,low,F,9,4024
7289,C,Ship,4,3,217,3,medium,F,7,4723
4834,B,Ship,4,3,251,3,medium,M,5,4206
9739,D,Flight,4,1,161,3,low,M,1,4789
8557,D,Ship,6,4,246,4,medium,M,3,1852
6590,F,Flight,5,3,218,5,low,F,6,1278
1862,F,Ship,5,1,256,7,low,F,50,3837
6995,C,Flight,4,3,254,2,low,M,3,5546
3318,F,Ship,5,3,141,3,low,M,9,4857
5136,F,Ship,4,4,240,2,medium,F,4,5101
7864,B,Ship,4,1,136,3,medium,F,4,5060
2586,F,Road,4,5,246,2,medium,M,31,2415
8510,F,Flight,3,2,233,4,medium,M,1,5886
8955,A,Ship,3,2,271,5,low,M,5,4880
8558,F,Ship,4,5,262,6,low,M,10,1156
5291,C,Ship,4,3,194,2,medium,M,4,5780
3080,F,Ship,3,1,188,2,low,F,14,2074
5213,C,Flight,4,2,229,4,medium,M,3,5340
4358,F,Road,5,1,201,3,low,M,4,5166
9981,A,Road,4,3,227,3,medium,M,8,5829
6953,C,Ship,5,3,135,3,high,M,4,5858
3159,A,Flight,4,2,159,5,low,F,4,5547
5379,A,Ship,5,4,203,2,high,F,2,4190
10280,F,Flight,3,4,168,2,medium,F,7,4699
10609,D,Ship,3,1,133,3,low,F,10,5640
7596,F,Ship,5,2,269,2,medium,F,9,5672
3637,D,Ship,5,3,249,3,medium,M,10,5001
2896,B,Ship,3,5,152,2,medium,F,6,1800
6957,A,Ship,3,1,186,3,high,F,1,5694
222,F,Ship,4,3,150,2,medium,M,31,1588
9161,C,Road,4,3,274,5,low,F,3,1637
1605,A,Ship,2,2,145,2,low,M,1,1126
2874,F,Flight,4,4,233,2,medium,M,39,2291
2099,C,Ship,3,5,175,2,low,F,40,1460
3289,D,Flight,3,2,152,4,medium,F,7,5943
2514,F,Ship,3,2,270,2,medium,F,59,3706
10023,A,Ship,3,1,186,3,medium,F,4,5515
5534,F,Ship,6,3,269,4,medium,F,6,1822
5987,C,Ship,5,2,265,3,low,M,8,5447
7156,B,Ship,4,5,239,5,low,F,7,1001
10752,F,Ship,5,5,244,6,low,F,1,1222
10735,D,Ship,5,5,275,5,low,M,4,1646
4095,A,Road,6,1,192,6,medium,M,7,4014
1154,F,Ship,6,5,154,10,medium,F,48,1990
1847,C,Ship,3,5,241,10,medium,F,31,2724
6965,C,Road,2,4,108,5,high,M,5,4874
2339,C,Flight,2,5,255,4,low,F,36,2093
4296,F,Ship,6,5,185,3,high,F,1,5399
7374,F,Road,5,4,264,3,high,M,9,5841
1805,C,Ship,4,1,140,2,low,M,60,1950
5763,A,Flight,6,3,245,4,low,M,2,1158
5124,F,Ship,2,4,208,3,medium,F,6,4226
1180,B,Ship,5,4,186,10,low,F,24,3621
4040,F,Ship,4,3,129,6,medium,F,5,5626
6115,D,Ship,3,2,204,3,low,F,8,4586
3192,F,Ship,3,5,178,3,low,F,3,5540
10051,D,Ship,4,2,166,5,low,M,8,4493
1312,B,Ship,3,4,161,3,low,F,25,1048
9020,F,Road,4,1,241,3,low,M,6,5836
2229,A,Ship,3,4,198,2,medium,M,19,2373
9187,D,Flight,6,3,297,5,low,F,5,1657
3505,D,Ship,2,4,173,2,low,M,1,4721
1876,B,Ship,4,5,253,3,low,F,58,3096
6564,F,Road,5,1,303,5,medium,F,4,1009
8492,F,Flight,3,1,244,3,medium,M,6,4062
833,C,Flight,2,3,251,3,low,F,2,3351
3473,C,Ship,5,4,134,3,medium,M,4,4908
2506,B,Ship,3,4,138,6,medium,M,5,1853
31,D,Ship,3,4,266,2,medium,F,38,2741
6538,B,Ship,6,4,279,4,low,F,1,1246
7585,D,Ship,3,5,146,5,low,F,3,5489
7863,A,Ship,5,1,132,4,medium,F,4,5461
1355,C,Road,3,1,182,3,medium,F,40,3536
5777,C,Ship,5,4,224,6,low,F,6,1049
7666,B,Road,5,4,199,5,medium,F,6,4417
1855,D,Ship,4,5,238,10,medium,M,38,3556
7104,F,Road,6,2,139,6,medium,M,8,1691
3920,F,Ship,4,1,260,2,low,F,1,5001
5662,B,Ship,5,5,245,5,medium,F,4,4627
5003,C,Ship,4,2,261,3,high,M,1,4931
6961,D,Road,3,1,178,4,medium,M,9,4298
10815,A,Road,5,1,174,5,medium,F,6,4677
10803,A,Road,4,5,229,5,low,F,3,1954
7974,F,Ship,5,3,218,5,low,F,9,4435
430,B,Ship,5,1,205,2,medium,M,27,3569
7369,D,Ship,4,1,179,4,medium,F,2,4071
8077,D,Road,2,4,101,6,low,F,6,5080
2984,F,Ship,4,3,222,4,medium,M,49,3697
7239,A,Road,3,3,99,5,medium,M,9,5470
17,C,Flight,3,4,143,2,medium,F,6,1194
5469,A,Road,6,5,301,5,medium,M,3,1628
3599,C,Ship,3,4,183,2,low,M,3,4179
3541,D,Road,4,5,154,4,medium,M,7,4938
4939,D,Flight,4,4,185,3,high,F,6,4238
6645,A,Ship,4,3,258,2,low,F,3,4555
4489,D,Ship,4,4,135,2,low,F,4,5112
5142,F,Ship,4,5,240,5,low,M,8,4558
6674,F,Ship,4,2,232,3,medium,F,7,5737
2281,D,Ship,4,4,223,10,low,M,24,3271
8498,F,Flight,3,2,264,4,medium,M,1,4877
2041,D,Road,5,3,110,5,low,M,21,1011
6603,A,Ship,5,5,246,5,medium,M,6,1053
4690,B,Ship,3,3,157,3,medium,M,10,4877
353,C,Ship,2,2,267,3,medium,M,15,2481
205,D,Ship,2,5,155,3,low,M,23,1602
7801,D,Road,4,5,192,2,high,F,4,4518
4328,F,Ship,5,3,104,4,low,M,3,4885
2799,A,Ship,2,1,174,3,medium,F,12,1358
2540,F,Ship,2,5,252,2,low,F,21,2070
9734,F,Flight,5,2,251,2,low,M,2,4245
4008,F,Ship,5,2,229,3,low,M,1,5189
9939,A,Ship,7,3,288,4,medium,M,3,1989
1045,D,Ship,3,3,205,2,medium,F,58,2187
7829,C,Ship,3,4,221,3,low,M,10,4927
8923,D,Ship,5,5,229,5,medium,M,2,1975
6050,F,Ship,4,1,239,5,low,F,1,1780
4234,B,Road,4,5,259,3,medium,M,3,4741
9072,F,Ship,3,1,159,3,low,F,3,5044
7413,A,Flight,6,5,250,4,low,M,8,1689
2363,C,Ship,3,4,164,3,high,F,55,1293
10170,F,Ship,5,5,151,3,medium,M,2,5506
9215,C,Ship,4,2,156,3,low,F,1,5361
2550,F,Ship,3,3,176,2,medium,M,34,1856
7137,A,Flight,5,4,238,3,high,F,5,5907
8626,B,Road,5,3,237,5,medium,F,2,1869
2129,C,Ship,4,1,238,4,low,F,22,3950
793,D,Ship,2,4,121,5,low,M,32,1788
9865,D,Flight,3,4,271,3,medium,M,1,4444
98,F,Ship,4,1,271,2,medium,F,8,2401
4375,D,Road,6,1,246,3,medium,M,7,4733
6864,F,Flight,6,3,297,4,medium,M,1,1080
9375,A,Ship,4,1,261,6,low,F,6,5861
5617,D,Flight,4,2,194,3,low,F,3,5174
6528,F,Ship,5,3,222,3,medium,F,10,4597
1928,F,Flight,5,2,151,3,medium,M,20,1395
1339,D,Ship,3,3,144,3,low,M,1,1274
896,F,Ship,4,3,170,3,low,F,21,1588
3144,F,Road,3,3,253,3,medium,M,7,5085
5819,C,Ship,5,5,273,4,low,M,7,4064
8952,F,Ship,6,5,150,3,medium,M,3,5747
176,F,Ship,4,4,150,2,medium,M,3,1285
10221,A,Ship,4,3,245,5,low,M,7,1182
4217,C,Ship,3,5,194,4,low,M,1,5534
9233,C,Ship,3,3,264,2,low,M,6,4102
7310,F,Ship,4,2,268,2,medium,F,8,4219
9364,B,Ship,4,1,232,5,medium,F,7,1899
986,F,Ship,6,1,172,6,high,F,50,1052
6980,F,Road,3,5,139,3,low,F,1,4060
879,A,Ship,6,1,205,5,low,M,14,3213
8361,A,Flight,6,2,243,4,high,M,2,1665
4758,F,Ship,7,3,250,5,medium,F,4,1163
10274,F,Flight,3,4,214,2,low,M,7,5256
4140,F,Ship,4,3,201,2,low,F,4,4955
2781,A,Ship,3,2,245,4,medium,M,60,2178
4553,C,Ship,7,5,273,4,low,F,7,1364
92,F,Ship,5,5,286,3,low,F,18,3163
10586,F,Ship,4,4,160,5,low,M,6,4055
10968,F,Flight,5,4,221,6,medium,M,5,1944
4688,F,Ship,5,5,236,3,high,M,4,5724
6205,D,Ship,5,4,216,4,medium,F,8,5878
5238,F,Ship,3,1,176,3,low,F,7,4276
10608,F,Ship,4,3,245,4,medium,F,5,4660
1902,F,Road,5,2,195,6,low,M,38,1338
5883,A,Road,3,5,246,3,low,F,2,5556
7545,A,Flight,5,2,146,3,low,F,7,4524
62,F,Ship,3,3,179,3,medium,M,52,1158
1320,F,Ship,4,3,205,3,medium,F,44,2291
8928,F,Ship,5,3,163,3,medium,M,1,1836
122,F,Road,3,3,205,3,medium,F,19,2167
1381,D,Flight,6,5,118,2,low,F,6,1726
2345,C,Flight,4,3,210,3,low,F,46,2344
817,D,Road,4,1,176,3,medium,F,36,1891
6023,C,Road,6,1,295,4,medium,F,6,1611
485,C,Ship,4,3,186,7,medium,F,30,2062
2362,B,Ship,3,2,165,3,low,F,19,1111
3263,C,Road,4,4,199,4,medium,F,5,4194
9017,C,Road,6,3,127,3,medium,F,7,5574
8173,D,Ship,3,2,279,6,medium,M,1,5855
7315,D,Ship,3,1,183,4,low,M,5,5326
3148,B,Flight,4,2,272,3,high,F,6,4559
8795,C,Ship,3,5,188,4,medium,M,3,4033
8548,B,Ship,3,3,240,3,low,F,5,4888
2183,C,Road,3,4,167,3,medium,M,50,1068
8693,C,Ship,4,3,229,2,low,M,6,4226
10149,A,Flight,5,3,243,6,medium,F,10,1189
7919,C,Ship,5,1,182,2,low,M,6,4121
6872,F,Ship,5,2,266,5,low,F,10,1274
7142,F,Ship,5,3,275,5,low,M,7,1349
2521,D,Ship,4,4,162,10,high,M,12,1583
4068,F,Ship,5,3,260,6,medium,F,10,4986
8829,A,Ship,4,3,246,5,low,F,1,1673
958,B,Flight,3,1,265,4,low,M,50,2249
438,F,Ship,5,2,186,3,medium,F,15,2153
8177,C,Ship,5,4,184,3,low,F,1,4208
6699,A,Road,4,5,139,2,medium,F,1,4606
2865,A,Road,5,4,256,3,low,F,43,3658
162,F,Ship,3,1,207,3,medium,F,56,3482
7908,F,Ship,3,2,251,4,high,F,7,4038
4567,D,Ship,6,1,247,4,medium,F,10,1783
3652,B,Ship,4,3,226,3,medium,M,1,5433
1115,C,Ship,5,2,178,3,medium,M,60,1176
508,B,Ship,5,3,230,3,medium,F,3,2923
6594,F,Ship,5,4,281,4,medium,M,8,1220
7922,F,Road,4,2,248,2,low,F,10,5783
2698,B,Ship,3,5,272,2,medium,M,31,2438
3201,A,Ship,4,3,296,3,low,M,4,1991
7116,F,Road,3,1,199,3,medium,F,7,4377
