airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Air_India,AI-774,Mumbai,Night,one,Morning,Delhi,Economy,12.33,29,6215
Air_India,AI-516,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6.25,4,9904
Vistara,UK-850,Bangalore,Evening,one,Night,Hyderabad,Economy,25.0,48,5322
GO_FIRST,G8-2513,Delhi,Evening,one,Late_Night,Chennai,Economy,8.17,37,4506
SpiceJet,SG-251,Mumbai,Evening,one,Night,Kolkata,Economy,25.67,28,5915
GO_FIRST,G8-7535,Delhi,Evening,one,Early_Morning,Chennai,Economy,14.67,18,4896
Air_India,AI-538,Chennai,Night,one,Evening,Mumbai,Economy,21.67,40,4357
Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,11.0,44,5523
Vistara,UK-738,Kolkata,Evening,one,Morning,Bangalore,Business,17.08,12,60978
Vistara,UK-870,Hyderabad,Night,one,Afternoon,Mumbai,Economy,16.0,37,4266
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Mumbai,Business,14.42,15,60555
Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,16.0,48,65832
Indigo,6E-7216,Chennai,Morning,one,Evening,Hyderabad,Economy,7.92,26,4585
GO_FIRST,G8-321,Mumbai,Afternoon,one,Night,Kolkata,Economy,9.5,19,5817
Air_India,AI-465,Delhi,Evening,one,Afternoon,Bangalore,Economy,23.17,18,5504
Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,11.75,18,6277
AirAsia,I5-974,Hyderabad,Night,one,Morning,Kolkata,Economy,10.83,35,2056
Indigo,6E-6219,Chennai,Morning,one,Evening,Delhi,Economy,10.33,2,14335
Vistara,UK-986,Mumbai,Night,one,Morning,Bangalore,Economy,9.92,8,11129
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Economy,17.17,47,6461
Indigo,6E-358,Delhi,Morning,one,Evening,Hyderabad,Economy,7.75,18,5399
Vistara,UK-851,Mumbai,Early_Morning,one,Afternoon,Delhi,Business,5.67,49,53152
Indigo,6E-448,Mumbai,Evening,one,Night,Bangalore,Economy,6.67,45,2124
Indigo,6E-6217,Chennai,Night,one,Early_Morning,Kolkata,Economy,7.33,49,2359
Vistara,UK-874,Hyderabad,Morning,one,Morning,Bangalore,Business,24.33,26,38099
Vistara,UK-846,Bangalore,Morning,one,Evening,Kolkata,Economy,8.33,7,13303
Air_India,AI-809,Mumbai,Morning,one,Morning,Hyderabad,Economy,23.0,47,4173
Air_India,AI-503,Bangalore,Evening,one,Morning,Mumbai,Economy,16.33,42,6158
Vistara,UK-864,Bangalore,Evening,one,Late_Night,Delhi,Economy,5.92,31,4111
Vistara,UK-659,Hyderabad,Morning,one,Night,Mumbai,Economy,10.58,18,11352
Indigo,6E-7136,Hyderabad,Morning,one,Night,Delhi,Economy,9.67,31,3397
Vistara,UK-738,Kolkata,Evening,one,Evening,Mumbai,Economy,21.75,25,6067
Vistara,UK-817,Delhi,Evening,zero,Evening,Bangalore,Business,2.75,10,32859
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Bangalore,Business,11.92,43,60260
Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,Business,11.08,25,57920
Indigo,6E-6111,Chennai,Morning,zero,Morning,Mumbai,Economy,1.92,4,7772
Indigo,6E-131,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,7.42,2,7462
Air_India,AI-540,Delhi,Night,one,Morning,Hyderabad,Economy,13.25,25,6228
Vistara,UK-994,Mumbai,Morning,one,Evening,Hyderabad,Business,6.58,9,58125
SpiceJet,SG-438,Bangalore,Early_Morning,one,Night,Delhi,Economy,16.08,45,4029
AirAsia,I5-992,Bangalore,Night,zero,Late_Night,Kolkata,Economy,2.42,19,3393
Vistara,UK-879,Delhi,Evening,one,Morning,Bangalore,Economy,15.17,11,9945
Vistara,UK-824,Chennai,Night,one,Morning,Delhi,Economy,12.08,14,11448
Air_India,AI-525,Hyderabad,Early_Morning,one,Evening,Mumbai,Economy,11.25,47,4537
Air_India,AI-9517,Bangalore,Evening,two_or_more,Night,Mumbai,Economy,5.08,10,13264
Vistara,UK-927,Delhi,Morning,one,Evening,Chennai,Economy,10.42,7,11520
Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,9.75,23,56590
Indigo,6E-369,Delhi,Night,one,Morning,Mumbai,Economy,10.42,8,9861
Air_India,AI-538,Chennai,Night,one,Evening,Kolkata,Economy,22.83,39,4363
Vistara,UK-860,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Business,5.75,38,64890
Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,Business,13.5,16,58315
AirAsia,I5-1530,Bangalore,Afternoon,one,Late_Night,Kolkata,Economy,12.17,11,5176
Vistara,UK-970,Mumbai,Morning,one,Evening,Bangalore,Business,8.25,17,69168
Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,Business,5.42,19,51697
GO_FIRST,G8-537,Kolkata,Evening,one,Morning,Mumbai,Economy,16.25,16,7958
Air_India,AI-698,Hyderabad,Night,one,Afternoon,Delhi,Business,14.0,41,39499
SpiceJet,SG-4010,Chennai,Morning,one,Morning,Hyderabad,Economy,24.08,4,7615
Indigo,6E-354,Mumbai,Afternoon,one,Evening,Bangalore,Economy,6.83,38,4634
Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Business,10.25,48,68303
Air_India,AI-9921,Hyderabad,Evening,two_or_more,Evening,Mumbai,Economy,24.25,6,11692
Vistara,UK-826,Chennai,Afternoon,one,Early_Morning,Hyderabad,Business,19.33,21,41064
Vistara,UK-828,Chennai,Early_Morning,one,Evening,Bangalore,Economy,12.25,15,9105
SpiceJet,SG-3027,Bangalore,Early_Morning,one,Early_Morning,Mumbai,Economy,24.92,10,8434
Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Mumbai,Business,12.08,14,62524
Air_India,AI-611,Mumbai,Morning,one,Evening,Delhi,Business,6.83,47,29610
GO_FIRST,G8-423,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,5.17,19,4039
Vistara,UK-802,Bangalore,Evening,one,Morning,Hyderabad,Economy,14.83,39,6133
Vistara,UK-826,Chennai,Afternoon,one,Morning,Kolkata,Economy,21.17,17,7344
Vistara,UK-812,Bangalore,Morning,one,Evening,Mumbai,Economy,8.58,47,12193
Vistara,UK-910,Mumbai,Evening,one,Night,Hyderabad,Economy,5.33,33,4656
Vistara,UK-818,Bangalore,Evening,one,Evening,Mumbai,Economy,20.83,3,11205
Vistara,UK-816,Bangalore,Morning,one,Evening,Kolkata,Business,6.58,42,60508
Air_India,AI-9894,Chennai,Morning,one,Afternoon,Delhi,Economy,5.33,4,10136
Indigo,6E-7118,Hyderabad,Early_Morning,one,Afternoon,Chennai,Economy,6.75,25,4453
Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Chennai,Business,12.0,23,55983
Vistara,UK-874,Hyderabad,Morning,one,Night,Delhi,Economy,13.42,49,6292
GO_FIRST,G8-399,Bangalore,Night,zero,Night,Mumbai,Economy,1.92,15,5177
Vistara,UK-933,Delhi,Afternoon,one,Evening,Kolkata,Business,25.33,5,91177
Air_India,AI-809,Mumbai,Morning,one,Late_Night,Bangalore,Economy,14.17,33,6502
Vistara,UK-977,Delhi,Evening,one,Evening,Kolkata,Business,21.92,44,67769
Vistara,UK-874,Hyderabad,Morning,one,Afternoon,Delhi,Economy,5.58,40,5892
Air_India,AI-888,Mumbai,Evening,one,Afternoon,Kolkata,Business,19.5,43,49725
Vistara,UK-854,Bangalore,Evening,one,Night,Hyderabad,Economy,26.5,7,7813
Air_India,AI-624,Delhi,Evening,one,Early_Morning,Chennai,Economy,12.33,22,3988
Air_India,AI-770,Kolkata,Night,one,Morning,Hyderabad,Economy,14.0,7,12054
AirAsia,I5-768,Delhi,Afternoon,two_or_more,Night,Kolkata,Economy,7.75,13,5953
GO_FIRST,G8-873,Bangalore,Morning,one,Evening,Delhi,Economy,8.75,17,5696
Vistara,UK-944,Mumbai,Afternoon,one,Morning,Kolkata,Business,17.92,4,87917
Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Business,9.17,23,53164
AirAsia,I5-330,Mumbai,Night,one,Morning,Bangalore,Economy,11.75,12,5101
GO_FIRST,G8-625,Hyderabad,Morning,one,Evening,Delhi,Economy,6.33,32,5612
Vistara,UK-814,Bangalore,Night,one,Afternoon,Hyderabad,Business,15.42,8,56588
Air_India,AI-840,Hyderabad,Night,one,Afternoon,Kolkata,Business,17.67,23,51707
SpiceJet,SG-520,Chennai,Afternoon,one,Evening,Mumbai,Economy,3.67,24,10122
Vistara,UK-874,Hyderabad,Morning,one,Night,Chennai,Business,11.75,24,87301
GO_FIRST,G8-517,Hyderabad,Night,one,Early_Morning,Mumbai,Economy,10.58,14,4452
Indigo,6E-5332,Mumbai,Early_Morning,one,Afternoon,Bangalore,Economy,6.92,20,4917
GO_FIRST,G8-287,Mumbai,Morning,two_or_more,Evening,Delhi,Economy,7.67,27,5942
Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,12.08,37,4556
Air_India,AI-672,Chennai,Afternoon,one,Night,Bangalore,Economy,31.33,35,5085
Vistara,UK-772,Kolkata,Morning,one,Evening,Delhi,Business,6.5,17,91039
GO_FIRST,G8-7541,Delhi,Early_Morning,one,Evening,Bangalore,Economy,8.17,18,5610
Vistara,UK-828,Chennai,Early_Morning,one,Night,Delhi,Economy,14.92,37,5606
GO_FIRST,G8-334,Delhi,Early_Morning,one,Night,Chennai,Economy,14.33,20,4896
Vistara,UK-827,Mumbai,Night,zero,Night,Chennai,Business,2.08,32,23898
Air_India,AI-545,Chennai,Evening,one,Early_Morning,Mumbai,Economy,12.0,49,3563
Air_India,AI-541,Hyderabad,Evening,one,Morning,Chennai,Business,16.67,6,51595
Vistara,UK-774,Kolkata,Night,one,Night,Bangalore,Economy,26.25,22,6195
SpiceJet,SG-3027,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,13.08,27,3712
Vistara,UK-857,Mumbai,Night,one,Night,Hyderabad,Economy,23.92,5,8988
Air_India,AI-660,Mumbai,Evening,one,Morning,Hyderabad,Business,16.5,34,45693
Indigo,6E-269,Chennai,Morning,one,Evening,Mumbai,Economy,6.67,8,9400
Air_India,AI-573,Bangalore,Afternoon,one,Night,Chennai,Business,10.33,20,44682
Air_India,AI-459,Delhi,Early_Morning,one,Night,Hyderabad,Economy,15.92,49,5232
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,12.0,5,15268
Vistara,UK-846,Bangalore,Morning,one,Evening,Kolkata,Economy,11.42,8,11696
Vistara,UK-826,Chennai,Afternoon,one,Late_Night,Delhi,Economy,12.42,49,4971
Vistara,UK-810,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,7.0,8,69356
SpiceJet,SG-8709,Delhi,Evening,one,Night,Chennai,Economy,26.42,3,7530
Indigo,6E-2181,Delhi,Morning,one,Afternoon,Kolkata,Economy,5.5,19,5955
Indigo,6E-995,Hyderabad,Early_Morning,one,Morning,Kolkata,Economy,5.58,8,7577
Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,10.0,33,9807
Vistara,UK-824,Chennai,Night,one,Evening,Delhi,Economy,20.42,41,5206
Air_India,AI-440,Chennai,Early_Morning,one,Evening,Bangalore,Business,10.08,49,60260
GO_FIRST,G8-231,Delhi,Afternoon,one,Night,Bangalore,Economy,8.17,15,5610
Air_India,AI-809,Mumbai,Morning,one,Evening,Bangalore,Business,6.25,18,54608
Vistara,UK-851,Mumbai,Early_Morning,one,Night,Delhi,Business,13.5,15,53152
Air_India,AI-610,Bangalore,Evening,one,Afternoon,Delhi,Business,17.08,5,42521
Vistara,UK-819,Delhi,Afternoon,two_or_more,Morning,Kolkata,Economy,19.42,1,25958
Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Business,13.33,18,84756
Vistara,UK-874,Hyderabad,Morning,one,Evening,Delhi,Business,11.25,42,47395
Vistara,UK-821,Mumbai,Early_Morning,two_or_more,Evening,Kolkata,Economy,11.33,14,18138
Air_India,AI-9891,Hyderabad,Evening,two_or_more,Morning,Mumbai,Economy,17.08,26,7496
Vistara,UK-852,Bangalore,Morning,zero,Morning,Mumbai,Business,1.92,27,26472
Vistara,UK-846,Bangalore,Morning,one,Night,Delhi,Economy,13.42,48,4111
Indigo,6E-413,Hyderabad,Early_Morning,zero,Morning,Bangalore,Economy,1.5,16,1776
AirAsia,I5-2461,Bangalore,Evening,zero,Evening,Chennai,Economy,1.17,39,1603
Indigo,6E-2005,Delhi,Morning,zero,Morning,Hyderabad,Economy,2.25,4,5955
Vistara,UK-851,Mumbai,Early_Morning,zero,Morning,Bangalore,Economy,1.83,26,2074
Vistara,UK-981,Delhi,Night,one,Morning,Bangalore,Economy,13.08,37,4272
Air_India,AI-526,Kolkata,Evening,zero,Night,Hyderabad,Economy,2.25,30,2751
Air_India,AI-640,Bangalore,Early_Morning,one,Night,Kolkata,Business,16.92,6,51817
Vistara,UK-871,Delhi,Night,one,Afternoon,Mumbai,Business,17.92,23,41281
AirAsia,I5-710,Delhi,Morning,one,Evening,Bangalore,Economy,7.42,42,3090
Air_India,AI-479,Delhi,Night,one,Afternoon,Mumbai,Business,16.5,28,35532
Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,Economy,5.42,33,5772
Indigo,6E-557,Chennai,Early_Morning,one,Afternoon,Hyderabad,Economy,6.33,46,1105
Vistara,UK-960,Mumbai,Morning,one,Night,Chennai,Business,8.33,28,61933
Vistara,UK-928,Mumbai,Early_Morning,one,Night,Bangalore,Economy,16.17,42,6450
Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,10.5,38,4779
Vistara,UK-930,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,7,5943
AirAsia,I5-1543,Hyderabad,Afternoon,one,Evening,Kolkata,Economy,5.42,27,2056
Air_India,AI-808,Bangalore,Night,one,Evening,Mumbai,Business,21.0,6,54684
Vistara,UK-776,Kolkata,Evening,zero,Night,Mumbai,Business,2.75,45,31982
Vistara,UK-902,Mumbai,Afternoon,one,Night,Chennai,Business,7.0,23,61933
GO_FIRST,G8-2502,Mumbai,Afternoon,two_or_more,Night,Delhi,Economy,7.42,12,5942
Vistara,UK-927,Delhi,Morning,zero,Morning,Mumbai,Business,2.08,41,28872
Indigo,6E-5371,Mumbai,Evening,one,Late_Night,Bangalore,Economy,5.17,29,4056
Indigo,6E-2107,Delhi,Night,one,Morning,Hyderabad,Economy,10.75,19,4393
GO_FIRST,G8-165,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,7.25,31,6109
Air_India,AI-442,Mumbai,Afternoon,one,Night,Chennai,Business,8.0,7,49613
Air_India,AI-409,Delhi,Morning,one,Afternoon,Kolkata,Economy,25.58,48,4426
Air_India,AI-665,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,43,2476
Vistara,UK-774,Kolkata,Night,one,Morning,Delhi,Economy,11.5,27,6461
GO_FIRST,G8-7535,Delhi,Evening,one,Early_Morning,Kolkata,Economy,14.5,29,5954
Vistara,UK-816,Bangalore,Morning,one,Evening,Kolkata,Economy,8.08,6,11919
Vistara,UK-945,Delhi,Morning,one,Morning,Kolkata,Economy,22.0,17,6840
Air_India,AI-762,Delhi,Night,one,Afternoon,Mumbai,Economy,16.17,34,6227
Air_India,AI-888,Mumbai,Evening,one,Afternoon,Chennai,Business,17.67,33,49613
Vistara,UK-854,Bangalore,Evening,one,Morning,Delhi,Business,13.67,5,42521
Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,Business,8.83,33,58111
Indigo,6E-6219,Chennai,Morning,two_or_more,Evening,Hyderabad,Economy,10.67,43,7756
Air_India,AI-768,Kolkata,Afternoon,one,Evening,Mumbai,Economy,24.92,36,8478
Vistara,UK-933,Delhi,Afternoon,one,Night,Bangalore,Economy,5.42,19,4496
GO_FIRST,G8-2601,Mumbai,Early_Morning,two_or_more,Afternoon,Bangalore,Economy,7.92,14,5102
Vistara,UK-874,Hyderabad,Morning,one,Morning,Bangalore,Business,24.33,9,38099
Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,Economy,16.08,28,7145
Indigo,6E-515,Chennai,Morning,one,Evening,Kolkata,Economy,6.75,28,5956
SpiceJet,SG-349,Mumbai,Afternoon,one,Evening,Delhi,Economy,4.75,37,4569
Air_India,AI-808,Bangalore,Night,one,Evening,Hyderabad,Business,22.33,9,56476
Vistara,UK-828,Chennai,Early_Morning,one,Night,Hyderabad,Business,13.92,28,41064
AirAsia,I5-741,Bangalore,Morning,one,Night,Kolkata,Economy,11.83,46,3393
Vistara,UK-879,Delhi,Evening,one,Afternoon,Mumbai,Business,20.83,42,41281
Air_India,AI-660,Mumbai,Evening,one,Morning,Bangalore,Economy,14.92,40,6082
Air_India,AI-442,Mumbai,Afternoon,one,Morning,Kolkata,Economy,16.5,40,5685
Indigo,6E-5217,Mumbai,Evening,one,Night,Bangalore,Economy,4.42,1,14238
Indigo,6E-6491,Bangalore,Afternoon,one,Evening,Mumbai,Economy,6.17,11,5178
Indigo,6E-5017,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.17,4,5943
Indigo,6E-319,Chennai,Evening,one,Night,Delhi,Economy,6.0,41,3361
GO_FIRST,G8-392,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,8.75,45,4020
AirAsia,I5-942,Mumbai,Afternoon,one,Evening,Hyderabad,Economy,4.67,18,2105
Vistara,UK-747,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,22,4000
SpiceJet,SG-3831,Hyderabad,Evening,one,Evening,Kolkata,Economy,3.42,24,5292
Air_India,AI-867,Mumbai,Night,one,Evening,Bangalore,Economy,18.75,45,6502
GO_FIRST,G8-113,Delhi,Early_Morning,one,Evening,Kolkata,Economy,11.92,39,7790
Indigo,6E-6491,Bangalore,Afternoon,one,Evening,Delhi,Economy,5.08,10,10533
Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Economy,8.33,8,11069
GO_FIRST,G8-392,Delhi,Afternoon,one,Night,Chennai,Economy,7.33,43,4896
Vistara,UK-801,Delhi,Morning,one,Night,Hyderabad,Economy,11.83,43,5761
Vistara,UK-994,Mumbai,Morning,one,Evening,Bangalore,Economy,31.83,40,7446
Vistara,UK-945,Delhi,Morning,one,Night,Bangalore,Business,11.17,20,49177
Indigo,6E-563,Kolkata,Morning,zero,Morning,Chennai,Economy,2.33,10,8064
Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,40,6296
GO_FIRST,G8-101,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,9.83,29,5407
Air_India,AI-804,Bangalore,Early_Morning,one,Afternoon,Kolkata,Economy,8.33,18,6584
Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,Business,20.5,28,51875
Vistara,UK-822,Chennai,Morning,one,Evening,Delhi,Economy,7.17,48,5206
Indigo,6E-541,Bangalore,Morning,one,Afternoon,Kolkata,Economy,6.33,3,13736
Vistara,UK-776,Kolkata,Evening,one,Evening,Bangalore,Business,25.67,23,52287
Vistara,UK-841,Mumbai,Morning,one,Afternoon,Bangalore,Economy,4.58,41,6691
Indigo,6E-2348,Delhi,Evening,zero,Night,Hyderabad,Economy,2.33,12,5955
Indigo,6E-2077,Mumbai,Afternoon,zero,Afternoon,Delhi,Economy,2.17,30,3108
GO_FIRST,G8-719,Delhi,Early_Morning,one,Evening,Mumbai,Economy,8.92,46,3330
Indigo,6E-6491,Bangalore,Afternoon,one,Night,Kolkata,Economy,9.58,31,3393
Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Chennai,Economy,9.33,25,6510
Air_India,AI-440,Chennai,Early_Morning,one,Afternoon,Mumbai,Economy,9.67,48,5435
Indigo,6E-375,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,6.33,41,4439
Air_India,AI-669,Mumbai,Morning,one,Afternoon,Hyderabad,Economy,24.42,30,5740
Vistara,UK-864,Bangalore,Evening,one,Afternoon,Hyderabad,Business,17.25,11,37985
Vistara,UK-940,Mumbai,Evening,one,Evening,Chennai,Economy,20.58,32,4348
Vistara,UK-850,Bangalore,Evening,one,Late_Night,Delhi,Economy,5.0,45,4111
Air_India,AI-9745,Kolkata,Morning,one,Night,Delhi,Economy,9.33,27,4347
Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,4,6153
Indigo,6E-5392,Mumbai,Evening,one,Night,Delhi,Economy,4.5,17,4702
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Mumbai,Economy,12.25,30,5795
GO_FIRST,G8-537,Kolkata,Evening,one,Night,Delhi,Economy,7.08,22,9415
Vistara,UK-776,Kolkata,Evening,one,Late_Night,Delhi,Business,6.58,34,66063
Indigo,6E-2178,Delhi,Early_Morning,one,Morning,Kolkata,Economy,6.17,26,3677
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Chennai,Business,15.92,17,51707
Air_India,AI-804,Bangalore,Early_Morning,one,Night,Kolkata,Economy,16.17,22,7004
Air_India,AI-546,Hyderabad,Night,zero,Night,Chennai,Economy,1.25,48,2080
Air_India,AI-505,Bangalore,Morning,one,Night,Mumbai,Business,10.83,42,54684
Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Business,13.58,21,62591
Indigo,6E-152,Delhi,Morning,one,Evening,Bangalore,Economy,6.42,25,5702
Air_India,AI-570,Mumbai,Early_Morning,one,Morning,Kolkata,Business,5.5,27,43165
Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,Economy,14.0,33,6568
Vistara,UK-807,Delhi,Night,two_or_more,Morning,Chennai,Economy,15.17,14,11763
Vistara,UK-941,Delhi,Evening,one,Night,Chennai,Economy,6.33,14,11520
Indigo,6E-7271,Hyderabad,Early_Morning,one,Evening,Delhi,Economy,11.75,43,3397
GO_FIRST,G8-537,Kolkata,Evening,one,Night,Delhi,Economy,7.08,28,6488
Air_India,AI-541,Hyderabad,Evening,one,Early_Morning,Chennai,Economy,15.0,46,5875
Vistara,UK-878,Hyderabad,Afternoon,zero,Afternoon,Mumbai,Business,1.58,25,17794
Vistara,UK-970,Mumbai,Morning,one,Evening,Kolkata,Economy,9.33,17,5949
Vistara,UK-890,Hyderabad,Evening,one,Night,Chennai,Business,26.58,22,58282
Vistara,UK-655,Mumbai,Morning,two_or_more,Evening,Kolkata,Business,8.08,21,81608
Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,Economy,9.08,26,8803
Indigo,6E-755,Delhi,Afternoon,zero,Evening,Kolkata,Economy,2.17,34,3999
Indigo,6E-605,Chennai,Afternoon,one,Night,Mumbai,Economy,8.5,40,1830
Air_India,AI-635,Mumbai,Early_Morning,one,Late_Night,Bangalore,Economy,17.08,21,6502
Indigo,6E-6137,Chennai,Morning,one,Afternoon,Hyderabad,Economy,5.25,22,3923
Vistara,UK-824,Chennai,Night,one,Early_Morning,Bangalore,Economy,11.33,28,5070
Air_India,AI-678,Delhi,Morning,one,Night,Hyderabad,Business,12.58,12,39321
Air_India,AI-747,Kolkata,Night,one,Night,Delhi,Economy,21.33,12,14364
GO_FIRST,G8-7535,Delhi,Evening,one,Early_Morning,Chennai,Economy,14.67,16,4896
Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Business,15.5,26,61873
Air_India,AI-539,Chennai,Evening,one,Evening,Mumbai,Economy,25.0,26,4357
Vistara,UK-838,Chennai,Night,zero,Night,Delhi,Business,2.83,21,27792
Air_India,AI-888,Mumbai,Evening,one,Morning,Hyderabad,Business,15.5,29,45693
Indigo,6E-607,Delhi,Night,one,Early_Morning,Mumbai,Economy,7.67,23,3549
Air_India,AI-565,Bangalore,Afternoon,one,Morning,Delhi,Economy,20.42,22,4533
Vistara,UK-857,Mumbai,Night,one,Morning,Hyderabad,Economy,12.08,21,3334
Vistara,UK-822,Chennai,Morning,one,Early_Morning,Hyderabad,Business,22.08,34,41064
Air_India,AI-508,Hyderabad,Afternoon,one,Afternoon,Delhi,Business,23.92,3,47943
Vistara,UK-941,Delhi,Evening,one,Evening,Kolkata,Business,24.17,47,61049
Vistara,UK-820,Bangalore,Evening,one,Evening,Kolkata,Business,25.83,47,62188
Air_India,AI-748,Bangalore,Late_Night,one,Afternoon,Delhi,Business,10.25,41,52586
Indigo,6E-156,Chennai,Night,zero,Night,Hyderabad,Economy,1.17,28,1551
Air_India,AI-764,Delhi,Evening,one,Night,Mumbai,Economy,27.17,2,18135
Indigo,6E-515,Chennai,Morning,one,Evening,Kolkata,Economy,6.75,6,10980
Air_India,AI-610,Bangalore,Evening,one,Early_Morning,Chennai,Economy,12.17,32,3720
Vistara,UK-850,Bangalore,Evening,one,Early_Morning,Hyderabad,Business,11.92,49,37985
Indigo,6E-5369,Hyderabad,Evening,zero,Evening,Mumbai,Economy,1.5,22,3096
AirAsia,I5-1569,Mumbai,Night,one,Late_Night,Delhi,Economy,6.0,13,5939
Indigo,6E-886,Bangalore,Morning,zero,Morning,Hyderabad,Economy,1.33,37,2343
Vistara,UK-738,Kolkata,Evening,one,Night,Chennai,Business,25.5,38,55983
Indigo,6E-895,Kolkata,Evening,one,Night,Delhi,Economy,4.58,26,4663
Air_India,AI-770,Kolkata,Night,one,Evening,Bangalore,Business,19.75,6,60978
SpiceJet,SG-8157,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,25.67,34,4942
Air_India,AI-770,Kolkata,Night,one,Night,Chennai,Economy,27.08,3,13524
Vistara,UK-657,Bangalore,Morning,two_or_more,Evening,Kolkata,Economy,8.08,27,18304
AirAsia,I5-830,Kolkata,Night,one,Early_Morning,Mumbai,Economy,6.92,35,3379
GO_FIRST,G8-395,Bangalore,Morning,one,Evening,Kolkata,Economy,9.33,41,6186
SpiceJet,SG-923,Mumbai,Afternoon,one,Night,Kolkata,Economy,6.58,4,7412
Indigo,6E-7264,Kolkata,Evening,one,Night,Hyderabad,Economy,5.5,31,4367
Air_India,AI-888,Mumbai,Evening,one,Evening,Hyderabad,Economy,24.33,7,7584
Vistara,UK-828,Chennai,Early_Morning,one,Night,Hyderabad,Economy,13.92,6,8526
Vistara,UK-824,Chennai,Night,one,Morning,Delhi,Business,13.17,49,60160
Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Hyderabad,Business,13.17,27,56476
Vistara,UK-873,Mumbai,Early_Morning,one,Night,Delhi,Business,16.33,49,41269
Air_India,AI-481,Delhi,Morning,one,Night,Mumbai,Economy,14.75,40,4161
Air_India,AI-768,Kolkata,Afternoon,one,Morning,Bangalore,Business,17.42,11,60978
AirAsia,I5-2473,Kolkata,Morning,zero,Afternoon,Bangalore,Economy,2.67,17,4978
Vistara,UK-994,Mumbai,Morning,one,Evening,Hyderabad,Economy,6.58,47,4099
Air_India,AI-773,Kolkata,Evening,one,Evening,Delhi,Business,26.25,49,53743
Air_India,AI-660,Mumbai,Evening,one,Evening,Chennai,Business,25.0,5,49613
