Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
30906,502,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,107000 km,4.0,Automatic,Front,04-May,Left wheel,Yellow,4
9408,645,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,318400 km,4.0,Automatic,Front,04-May,Left wheel,White,8
48261,891,HONDA,Civic,2016,Sedan,Yes,Petrol,2,22601 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
60831,831,HONDA,Civic,2018,Sedan,Yes,Petrol,1.5,17992 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4
8154,-,MITSUBISHI,Airtrek,2002,Universal,No,Petrol,2,136000 km,4.0,Tiptronic,Front,04-May,Right-hand drive,Grey,2
15681,-,FIAT,500 turbo,2012,Hatchback,Yes,Petrol,1.4 Turbo,58000 km,4.0,Manual,Front,02-Mar,Left wheel,White,12
20005,836,SSANGYONG,Actyon,2010,Jeep,Yes,Diesel,2,180204 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
941,308,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,0 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
15053,-,VOLKSWAGEN,Jetta,2011,Sedan,Yes,Petrol,2.5,188800 km,5.0,Tiptronic,Front,04-May,Left wheel,Blue,0
3136,528,FORD,Fiesta SE,2014,Hatchback,No,Petrol,1.6,144000 km,4.0,Automatic,Front,04-May,Left wheel,Red,7
5018,1624,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,3.5,109139 km,6.0,Automatic,Rear,04-May,Left wheel,Black,12
29777,831,CHEVROLET,Aveo,2017,Sedan,Yes,Petrol,1.6,67122 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
14740,645,CHEVROLET,Corvette,2011,Sedan,Yes,Petrol,1.8,117000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12
1882,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,146395 km,6.0,Automatic,Rear,04-May,Left wheel,Grey,12
7840,5877,MERCEDES-BENZ,CLK 430,2005,Cabriolet,No,Petrol,7.3,156470 km,12.0,Automatic,Rear,04-May,Left wheel,Black,12
13877,687,HYUNDAI,I30,2010,Hatchback,Yes,Petrol,1.6,103000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
11917,-,MERCEDES-BENZ,B 170,2007,Sedan,Yes,Petrol,1.7,102000 km,4.0,Automatic,Front,04-May,Left wheel,Black,11
11917,585,VOLKSWAGEN,Jetta,2013,Sedan,Yes,Petrol,1.8 Turbo,134400 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,10
549,645,TOYOTA,Prius,2011,Hatchback,Yes,Hybrid,1.8,420053 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12
45342,765,SSANGYONG,REXTON,2015,Jeep,Yes,Diesel,2,106055 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
43880,1017,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,2,98847 km,4.0,Automatic,Front,04-May,Left wheel,White,4
10976,-,MITSUBISHI,Pajero IO,2000,Jeep,No,Petrol,2,97500 km,4.0,Automatic,4x4,04-May,Left wheel,Black,2
17719,765,HYUNDAI,Grandeur,2015,Sedan,Yes,LPG,2,81125 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
188,382,CHEVROLET,Volt,2017,Hatchback,Yes,Hybrid,1.5,125358 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0
16894,530,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.6,131411 km,4.0,Automatic,Front,04-May,Left wheel,White,4
10349,831,HYUNDAI,Sonata,2011,Sedan,No,Hybrid,2.4,167000 km,4.0,Tiptronic,Front,04-May,Left wheel,Carnelian red,12
4861,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,128202 km,6.0,Automatic,Rear,04-May,Left wheel,Black,12
24860,1347,HYUNDAI,H1,2008,Minivan,Yes,Diesel,2.5,134955 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
8154,-,OPEL,Astra,2004,Sedan,No,Petrol,1.6,205000 km,4.0,Automatic,Front,04-May,Left wheel,Golden,8
941,1058,LEXUS,RX 450,2012,Jeep,Yes,Hybrid,3.5,232357 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
16480,1024,HYUNDAI,H1,2010,Universal,Yes,Diesel,2.5,328034 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4
7213,503,TOYOTA,Prius C,2012,Sedan,No,Hybrid,1.5,148233 km,4.0,Variator,Front,04-May,Left wheel,White,12
157,749,HYUNDAI,Sonata,2014,Sedan,Yes,Petrol,2.4,274981 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
5018,830,CHEVROLET,Malibu,2019,Coupe,Yes,Petrol,1.5,8710 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
14113,-,FORD,Transit,2000,Microbus,No,Diesel,2.5,200000 km,4.0,Manual,Rear,>5,Left wheel,White,0
14426,-,SUZUKI,Grand Vitara,2006,Jeep,No,Petrol,2.7,86000 km,6.0,Automatic,4x4,04-May,Left wheel,Black,8
24775,-,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,119000 km,4.0,Variator,Front,04-May,Left wheel,White,0
6272,-,MAZDA,MPV,2001,Minivan,No,Petrol,2.5,138974 km,6.0,Automatic,4x4,04-May,Right-hand drive,Black,0
11133,1018,BMW,X5,2011,Jeep,Yes,Petrol,3,170043 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12
17876,-,TOYOTA,Prius,2010,Sedan,Yes,Hybrid,1.8,310400 km,4.0,Variator,Front,04-May,Left wheel,White,6
2901,642,AUDI,A4,2012,Sedan,Yes,Petrol,2,177512 km,4.0,Automatic,4x4,04-May,Left wheel,Black,12
392,753,HONDA,Accord,2012,Sedan,Yes,Petrol,2.4,201736 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
14113,490,HONDA,Insight,2011,Hatchback,No,Hybrid,1.3,140000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,10
28059,639,CHEVROLET,Orlando,2014,Jeep,Yes,Diesel,2,73650 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
31361,-,MERCEDES-BENZ,Sprinter,2005,Microbus,Yes,Diesel,2.2 Turbo,0 km,4.0,Manual,Rear,04-May,Left wheel,White,2
3607,862,FORD,Escape,2011,Jeep,Yes,Hybrid,2.5,168966 km,4.0,Automatic,4x4,04-May,Left wheel,White,0
392,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,29675 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
1646,1750,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,269162 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12
39559,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,99000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
6586,1282,KIA,Sportage,2007,Jeep,Yes,Diesel,2,82944 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
42337,-,FORD,Transit,2016,Microbus,No,Diesel,2.2 Turbo,56000 km,4.0,Manual,Rear,04-May,Left wheel,White,4
22567,640,CHEVROLET,Malibu,2013,Sedan,Yes,Petrol,2,201612 km,4.0,Automatic,Front,04-May,Left wheel,White,4
21639,-,INFINITI,EX35,2008,Jeep,Yes,Petrol,3.5,139200 km,6.0,Tiptronic,Rear,04-May,Left wheel,Blue,6
31675,1817,TOYOTA,Tacoma,2020,Sedan,Yes,Petrol,3.5,1669 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
314,781,MAZDA,Eunos 500,2012,Sedan,Yes,Petrol,2.5,186450 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
549,751,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.4,216118 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
11895,639,CHEVROLET,Cruze,2014,Sedan,Yes,Diesel,2,60550 km,4.0,Automatic,Front,04-May,Left wheel,Red,4
3450,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,9626 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
20698,810,VOLKSWAGEN,Jetta,2016,Sedan,Yes,Petrol,1.8 Turbo,52000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,8
16599,836,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2,209254 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
10820,843,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,216000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
5175,645,TOYOTA,Prius,2011,Hatchback,Yes,Hybrid,1.8,0 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
51746,-,KIA,Ceed,2019,Universal,No,Petrol,1.6,4000 km,4.0,Automatic,Front,04-May,Left wheel,White,5
28225,-,MERCEDES-BENZ,ML 320,2009,Jeep,Yes,Diesel,3.0 Turbo,245470 km,6.0,Tiptronic,4x4,04-May,Left wheel,Grey,12
3763,1714,TOYOTA,Tacoma,2017,Sedan,Yes,Petrol,3.5,174827 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12
7213,919,BMW,X5,2012,Jeep,Yes,Diesel,3,274098 km,6.0,Automatic,4x4,04-May,Left wheel,White,0
14897,836,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2,58962 km,4.0,Automatic,Front,04-May,Left wheel,White,4
16621,638,KIA,Optima,2014,Sedan,Yes,Petrol,2,36037 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
29777,639,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,130000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
18503,781,VOLKSWAGEN,Passat,2012,Sedan,Yes,Petrol,2.5,85000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12
42717,1017,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2,113697 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
470,353,LEXUS,CT 200h,2015,Hatchback,Yes,Hybrid,1.8,115347 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0
13799,-,MERCEDES-BENZ,C 230,2006,Sedan,Yes,Petrol,2.5,218000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,2
28225,-,MERCEDES-BENZ,C 300,2012,Sedan,Yes,Petrol,3,160000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Silver,16
13799,394,TOYOTA,Camry,2014,Sedan,No,Hybrid,2.5,172480 km,4.0,Automatic,Front,04-May,Left wheel,White,0
45044,765,SSANGYONG,REXTON,2015,Jeep,Yes,Diesel,2,102118 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4
47042,3292,BMW,540 I,1995,Sedan,Yes,Petrol,4,173000 km,8.0,Manual,Rear,04-May,Left wheel,Black,12
14426,629,HYUNDAI,Accent,2015,Hatchback,Yes,Diesel,1.6,36871 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
17876,-,TOYOTA,Prius,2011,Sedan,No,Hybrid,1.8,100006 km,4.0,Automatic,Front,04-May,Left wheel,White,10
251,490,HONDA,Insight,2011,Hatchback,Yes,Hybrid,1.3,216858 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0
18817,585,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,10700 km,4.0,Automatic,Front,04-May,Left wheel,Beige,10
22894,738,VOLKSWAGEN,Jetta,2017,Sedan,No,Petrol,1.4 Turbo,13000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12
24029,707,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2,124718 km,4.0,Automatic,Front,04-May,Left wheel,White,4
14909,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,283593 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
12074,-,JEEP,Grand Cherokee,2004,Jeep,No,CNG,4,151000 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,4
35567,751,HONDA,Civic,2013,Coupe,Yes,Petrol,2.4,103929 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4
29793,1051,KIA,Optima,2016,Sedan,Yes,Petrol,2.4,52000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12
7213,530,NISSAN,Juke,2013,Jeep,Yes,Petrol,1.6,312118 km,4.0,Automatic,Front,04-May,Left wheel,Black,0
220,259,CHEVROLET,Volt,2014,Hatchback,Yes,Hybrid,1.4,110958 km,4.0,Automatic,Front,04-May,Left wheel,Black,0
15053,-,CHEVROLET,Cruze,2011,Sedan,No,Petrol,1.8,108000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,4
25889,528,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,106724 km,4.0,Automatic,Front,04-May,Left wheel,White,4
10976,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,662021 km,4.0,Automatic,Front,04-May,Left wheel,White,4
20005,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,96860 km,4.0,Automatic,Front,04-May,Left wheel,White,4
20297,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,64897 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
11290,503,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,139005 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12
14426,1018,BMW,328,2011,Sedan,Yes,Petrol,3,56990 km,4.0,Automatic,Rear,04-May,Left wheel,Grey,12
45787,1714,LEXUS,IS 300,2017,Sedan,Yes,Petrol,3.5,21261 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12
6899,-,BMW,318,1998,Sedan,No,Petrol,1.9,1000 km,4.0,Manual,Rear,04-May,Left wheel,Black,0
10663,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,278223 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
36231,642,HYUNDAI,Santa FE,2012,Jeep,Yes,Diesel,2,68359 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
7213,-,BMW,525,2001,Sedan,Yes,CNG,2.5,300000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Blue,6
8467,585,CHEVROLET,Cruze,2013,Sedan,No,Petrol,1.8,145000 km,4.0,Manual,Front,04-May,Left wheel,Blue,4
188,781,TOYOTA,Camry,2012,Jeep,Yes,Hybrid,2.5,268683 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12
11917,-,TOYOTA,Prius,2006,Hatchback,No,Hybrid,1.4,173000 km,4.0,Variator,Front,04-May,Left wheel,Grey,8
55528,1017,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2,84315 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
32929,1018,BMW,X5 35d,2011,Jeep,Yes,Diesel,3.0 Turbo,145000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,12
157,765,MERCEDES-BENZ,C 300,2015,Sedan,Yes,Petrol,2,73323 km,4.0,Automatic,4x4,04-May,Left wheel,White,12
39161,730,SSANGYONG,Actyon,2016,Jeep,Yes,Petrol,1.6,49145 km,4.0,Automatic,Front,04-May,Left wheel,White,4
9722,-,PEUGEOT,307,2007,Hatchback,No,Petrol,1.6,93000 km,4.0,Tiptronic,Front,04-May,Left wheel,Blue,4
784,917,BMW,X5,2013,Sedan,Yes,Diesel,3,0 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0
11604,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,418369 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
15681,781,VOLKSWAGEN,Passat,2012,Sedan,Yes,Petrol,2.5,154000 km,5.0,Tiptronic,Front,04-May,Left wheel,Silver,10
14426,639,KIA,Sportage,2013,Jeep,Yes,Diesel,2,66188 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
21012,-,TOYOTA,Camry,2011,Sedan,No,Petrol,2.5,154000 km,4.0,Tiptronic,Front,04-May,Left wheel,Red,8
784,448,HONDA,Insight,2012,Hatchback,Yes,Hybrid,1.3,321269 km,4.0,Automatic,Front,04-May,Left wheel,Red,0
470,800,MAZDA,CX-7,2011,Jeep,Yes,Petrol,2.3,184576 km,4.0,Automatic,4x4,04-May,Left wheel,Black,12
8154,-,TOYOTA,Ist,2002,Hatchback,No,Petrol,1.3,115000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,7
2509,761,TOYOTA,Prius,2010,Jeep,Yes,Hybrid,1.8,256966 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12
4704,915,AUDI,A7,2014,Hatchback,Yes,Petrol,3,401128 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,0
1725,353,LEXUS,CT 200h,2015,Hatchback,Yes,Hybrid,1.8,94949 km,4.0,Automatic,Front,04-May,Left wheel,White,0
627,475,CHEVROLET,Volt,2012,Jeep,Yes,Hybrid,1.4,188419 km,4.0,Automatic,Front,04-May,Left wheel,Red,0
20385,765,JEEP,Patriot,2015,Jeep,No,Petrol,2,115000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,7
314,2410,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,6.2,274771 km,8.0,Automatic,Rear,04-May,Left wheel,White,12
10036,790,OPEL,Combo,2009,Goods wagon,No,CNG,1.6,240000 km,4.0,Manual,Front,04-May,Left wheel,White,0
79971,-,MERCEDES-BENZ,ML 500 AMG,2012,Jeep,Yes,Petrol,4.7 Turbo,165000 km,8.0,Tiptronic,4x4,04-May,Left wheel,Silver,12
204,-,NISSAN,Pathfinder,2012,Jeep,No,Petrol,3.6,110000 km,4.0,Automatic,4x4,04-May,Left wheel,Black,4
13328,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,186005 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12
22934,642,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,124000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
19130,528,HYUNDAI,Elantra,2014,Sedan,Yes,Diesel,1.6,142495 km,4.0,Automatic,Front,04-May,Left wheel,White,4
31361,934,MAZDA,Mazda 6,2015,Sedan,Yes,Petrol,2.5,174000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12
14113,-,MERCEDES-BENZ,CLK 280,2005,Coupe,Yes,LPG,3,111000 km,6.0,Tiptronic,Rear,02-Mar,Left wheel,Silver,6
3607,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,156518 km,4.0,Automatic,Front,04-May,Left wheel,White,12
31581,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,96893 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
24775,1750,LEXUS,RX 400 RESTAILING,2008,Jeep,Yes,Hybrid,3.3,235200 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12
40769,456,TOYOTA,Camry XLE,2015,Sedan,Yes,Hybrid,2.5,0 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
18760,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,245705 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
29793,1077,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,4330 km,4.0,Automatic,Front,04-May,Left wheel,White,12
10000,-,MITSUBISHI,Pajero IO,2001,Jeep,No,Petrol,2,98000 km,4.0,Automatic,4x4,02-Mar,Left wheel,Silver,4
10349,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,372093 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4
15681,-,MERCEDES-BENZ,ML 500,2002,Jeep,Yes,Petrol,5,200000 km,8.0,Tiptronic,4x4,04-May,Left wheel,Black,12
13799,1017,HYUNDAI,Sonata,2017,Sedan,Yes,LPG,2,388986 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4
125500,1604,MERCEDES-BENZ,S 550,2014,Sedan,Yes,Petrol,5.5,42500 km,8.0,Tiptronic,Front,04-May,Left wheel,Silver,12
7213,-,OPEL,Combo,2001,Goods wagon,No,Diesel,1.7 Turbo,242701 km,16.0,Manual,Front,02-Mar,Left wheel,Blue,2
7840,-,OPEL,Combo,2007,Goods wagon,No,Diesel,1.3 Turbo,210000 km,4.0,Manual,Front,04-May,Left wheel,White,2
20385,-,CHEVROLET,Volt,2012,Hatchback,No,Plug-in Hybrid,1.4,165900 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12
1568,749,CHEVROLET,Equinox,2014,Jeep,Yes,Petrol,2.4,251514 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
64463,1079,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,2,25255 km,4.0,Automatic,Front,04-May,Left wheel,White,4
13172,474,FIAT,500C Lounge,2013,Cabriolet,Yes,Petrol,1.4,70000 km,4.0,Automatic,Front,02-Mar,Left wheel,Blue,6
7213,-,MAZDA,Demio evropuli,2003,Hatchback,No,CNG,1.4,185000 km,4.0,Manual,Front,04-May,Left wheel,Blue,4
24148,-,HYUNDAI,Sonata სასწრაფოდ,2014,Sedan,Yes,LPG,2,52764 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,10
45436,1172,FORD,Explorer,2011,Jeep,Yes,Petrol,3.5,129177 km,4.0,Automatic,Front,04-May,Left wheel,White,4
46518,1017,HYUNDAI,Sonata,2017,Sedan,Yes,Petrol,2,70000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
21326,586,TOYOTA,Prius,2012,Sedan,Yes,Hybrid,1.8,118000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
862,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,130478 km,4.0,Automatic,Front,04-May,Left wheel,White,12
15035,528,HYUNDAI,Accent,2014,Sedan,Yes,Diesel,1.6,181232 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
26795,271,TOYOTA,Aqua,2014,Hatchback,Yes,Hybrid,1.5,56450 km,4.0,Automatic,Front,04-May,Left wheel,White,4
38229,1091,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,137134 km,4.0,Automatic,Front,04-May,Left wheel,White,4
19757,-,FORD,Focus,2016,Sedan,No,Petrol,2,32960 km,4.0,Automatic,Front,04-May,Left wheel,Silver,8
1176,934,MAZDA,1000,2015,Sedan,Yes,Petrol,2.5,142800 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
20385,1185,VOLKSWAGEN,"Crafter 2,5TDI",2009,Microbus,No,Diesel,2.5,240000 km,4.0,Manual,Rear,04-May,Left wheel,White,2
21639,1172,TOYOTA,Highlander,2011,Sedan,Yes,Hybrid,3.5,368064 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12
26030,382,CHEVROLET,Volt,2017,Hatchback,Yes,Hybrid,1.5,52062 km,4.0,Automatic,Front,04-May,Left wheel,Blue,0
5018,917,PORSCHE,Cayenne,2013,Jeep,Yes,Diesel,3,140632 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
157,585,TOYOTA,Prius,2013,Sedan,Yes,Hybrid,1.8,321616 km,4.0,Automatic,Front,04-May,Left wheel,Red,12
11964,790,CHEVROLET,Lacetti,2009,Sedan,Yes,Petrol,1.6,138205 km,4.0,Automatic,Front,04-May,Left wheel,White,4
125,1750,TOYOTA,Highlander,2008,Sedan,Yes,Hybrid,3.3,287274 km,6.0,Automatic,4x4,04-May,Left wheel,White,12
23834,642,CITROEN,C8,2012,Jeep,Yes,Petrol,2,192840 km,4.0,Automatic,4x4,04-May,Left wheel,Red,12
7840,-,HYUNDAI,Accent,2007,Sedan,No,Petrol,1.6,229000 km,4.0,Automatic,Front,04-May,Left wheel,Black,10
7527,-,TOYOTA,VOXY,2003,Minivan,Yes,CNG,2,210000 km,4.0,Automatic,Rear,04-May,Right-hand drive,Black,8
52959,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,99106 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
15681,-,AUDI,A4,2010,Sedan,Yes,Petrol,2.0 Turbo,192000 km,4.0,Manual,4x4,04-May,Left wheel,Black,10
17249,-,TOYOTA,Alphard,2005,Minivan,No,LPG,2.4,251000 km,4.0,Automatic,Front,04-May,Right-hand drive,Black,2
20385,-,BMW,X5,2004,Jeep,Yes,Diesel,3.0 Turbo,230000 km,6.0,Tiptronic,4x4,>5,Left wheel,Grey,6
7840,-,SUBARU,Legacy,2005,Sedan,No,Petrol,2.0 Turbo,192000 km,4.0,Automatic,4x4,04-May,Right-hand drive,Silver,4
1800,-,VOLKSWAGEN,Golf 4,1998,Hatchback,No,Petrol,1.8,30000 km,4.0,Automatic,Front,04-May,Right-hand drive,Red,4
392,781,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Diesel,2.5,162987 km,5.0,Automatic,Front,04-May,Left wheel,Grey,12
30,-,HONDA,FIT,2003,Hatchback,No,Petrol,1.3,0 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4
132971,1493,FORD,F150,2016,Sedan,Yes,Petrol,3.5,30573 km,4.0,Automatic,Front,04-May,Left wheel,White,4
1411,779,VOLKSWAGEN,Jetta,2013,Sedan,Yes,Diesel,2.5,23184 km,5.0,Automatic,Front,04-May,Left wheel,White,12
4861,308,HONDA,Civic,2015,Sedan,Yes,Hybrid,1.5,49272 km,4.0,Automatic,Front,04-May,Left wheel,Blue,0
7840,-,GAZ,322173,1996,Jeep,Yes,Petrol,2.8,215852 km,8.0,Manual,Rear,02-Mar,Left wheel,Yellow,15
5331,934,TOYOTA,Camry,2015,Sedan,Yes,Petrol,2.5,245792 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
15681,586,HYUNDAI,Elantra,2012,Sedan,No,Petrol,1.8,111104 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0
22580,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,50930 km,4.0,Automatic,Rear,04-May,Left wheel,Black,12
627,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,318285 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
15681,-,TOYOTA,Aqua s,2013,Hatchback,No,Hybrid,1.5,120000 km,4.0,Automatic,Front,04-May,Right-hand drive,White,12
314,2410,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,6.2,274771 km,8.0,Automatic,Rear,04-May,Left wheel,White,12
30671,-,MERCEDES-BENZ,Viano Ambiente,2007,Minivan,Yes,Diesel,3.0 Turbo,367000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,7
44533,1292,BMW,M4,2016,Coupe,Yes,Petrol,3,62194 km,6.0,Automatic,Rear,02-Mar,Left wheel,Blue,12
28225,-,FORD,Fusion,2016,Sedan,No,Petrol,2.5,70500 km,4.0,Automatic,Front,04-May,Left wheel,Black,8
23521,528,NISSAN,Juke,2014,Jeep,No,Petrol,1.6 Turbo,113600 km,4.0,Tiptronic,4x4,04-May,Left wheel,White,7
22649,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,151281 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
43905,-,MERCEDES-BENZ,GL 450,2009,Jeep,Yes,Petrol,4.4,160000 km,6.0,Automatic,4x4,04-May,Left wheel,Black,6
17249,-,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,50000 km,4.0,Variator,Front,04-May,Right-hand drive,Grey,6
549,1325,TOYOTA,Camry,2019,Sedan,Yes,Petrol,2.5,35541 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
24775,-,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Petrol,3.5,163000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,8
