"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 전입학생수","1학년 전출학생수","1학년 전체학생수","2학년 전입학생수","2학년 전출학생수","2학년 전체학생수","3학년 전입학생수","3학년 전출학생수","3학년 전체학생수","4학년 전입학생수","4학년 전출학생수","4학년 전체학생수","5학년 전입학생수","5학년 전출학생수","5학년 전체학생수","6학년 전입학생수","6학년 전출학생수","6학년 전체 학생수","전입학생수(계)","전출학생수(계)","전체학생수(계)"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001181","이리고현초등학교","02","공립","N","","1","0","37","0","2","58","2","6","50","1","1","70","1","3","68","1","0","65","6","12","348"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001182","이리남창초등학교","02","공립","N","","1","1","12","1","1","12","2","1","13","0","0","17","0","2","17","0","0","11","4","5","82"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001183","이리남초등학교","02","공립","N","","0","1","15","0","3","9","2","2","6","1","0","7","2","1","7","0","0","7","5","7","51"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001184","이리동남초등학교","02","공립","N","","2","4","32","2","3","49","2","3","58","1","2","58","2","1","50","3","1","48","12","14","295"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001185","이리동북초등학교","02","공립","N","","1","3","39","2","1","53","3","5","55","1","2","52","4","1","50","1","1","52","12","13","301"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001186","이리동산초등학교","02","공립","N","","1","5","99","5","1","106","8","9","123","5","11","125","4","8","127","3","1","127","26","35","707"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001187","이리동초등학교","02","공립","N","","2","2","65","2","4","72","1","3","87","1","5","111","0","5","90","2","4","100","8","23","525"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001188","이리마한초등학교","02","공립","N","","3","6","64","3","5","53","2","4","78","1","4","66","3","6","75","2","2","98","14","27","434"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001189","이리모현초등학교","02","공립","N","","7","6","137","11","5","122","20","1","147","13","9","158","9","11","161","5","5","151","65","37","876"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001190","이리백제초등학교","02","공립","N","","4","5","98","6","5","88","3","3","107","2","4","101","2","1","98","3","1","111","20","19","603"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001191","이리부송초등학교","02","공립","N","","2","4","56","1","6","50","6","4","97","4","3","88","1","1","91","4","0","87","18","18","469"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001192","이리부천초등학교","02","공립","N","","9","2","85","7","11","106","2","9","94","4","5","99","8","8","111","2","3","108","32","38","603"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001193","이리북일초등학교","02","공립","N","","0","1","14","0","0","14","2","0","24","3","0","33","1","0","27","1","0","31","7","1","143"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001194","이리북초등학교","02","공립","N","","0","0","31","0","0","33","0","0","49","0","0","35","0","0","38","4","0","39","4","0","225"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001195","이리삼성초등학교","02","공립","N","","0","0","10","1","5","6","0","3","18","0","2","11","0","2","14","1","1","10","2","13","69"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001196","이리서초등학교","02","공립","N","","1","3","88","2","2","85","6","6","78","4","3","81","3","4","79","0","2","72","16","20","483"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001197","이리석암초등학교","02","공립","N","","0","0","6","0","1","6","0","1","8","0","0","3","0","0","6","0","1","9","0","3","38"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001198","이리송학초등학교","02","공립","N","","0","2","59","2","8","66","2","4","95","3","7","87","0","4","76","0","2","68","7","27","451"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001199","이리신동초등학교","02","공립","N","","0","0","23","4","1","11","2","2","29","0","2","35","2","1","29","0","0","15","8","6","142"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001200","이리신흥초등학교","02","공립","N","","0","0","9","1","1","7","1","1","13","0","0","13","0","1","10","0","0","5","2","3","57"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001201","익산어양초등학교","02","공립","N","","5","3","128","9","7","109","4","7","129","9","1","121","3","2","126","4","3","115","34","23","728"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001202","이리영등초등학교","02","공립","N","","8","2","103","6","7","106","3","4","123","2","8","120","5","2","135","2","4","112","26","27","699"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001203","이리중앙초등학교","02","공립","N","","0","3","25","2","2","21","1","2","23","1","1","20","1","0","17","0","0","23","5","8","129"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001204","이리초등학교","02","공립","N","","3","6","39","4","9","50","2","3","43","5","3","62","4","2","47","0","2","53","18","25","294"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001205","이리팔봉초등학교","02","공립","N","","2","1","36","3","5","71","3","3","56","2","2","57","1","3","44","1","2","56","12","16","320"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001206","익산초등학교","02","공립","N","","1","4","69","1","3","74","4","4","87","2","4","77","1","2","85","2","1","85","11","18","477"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001207","천서초등학교","02","공립","N","","0","1","8","0","0","6","0","0","3","0","1","9","0","1","9","0","1","7","0","4","42"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001208","춘포초등학교","02","공립","N","","0","1","14","0","2","12","3","2","23","0","0","22","1","0","8","0","0","13","4","5","92"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001209","함라초등학교","02","공립","N","","0","1","5","0","1","5","0","0","3","0","1","10","0","0","6","0","0","8","0","3","37"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001210","함열초등학교","02","공립","N","","1","1","22","0","4","43","2","1","53","3","6","47","2","1","53","2","4","42","10","17","260"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001211","황등남초등학교","02","공립","N","","0","0","23","6","1","32","0","1","20","1","1","18","3","2","26","1","2","25","11","7","144"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001212","황등초등학교","02","공립","N","","1","0","7","0","1","5","0","1","11","2","0","10","0","1","15","0","0","9","3","3","57"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001213","흥왕초등학교","02","공립","N","","0","0","5","0","0","1","0","1","2","0","2","7","0","1","4","0","0","9","0","4","28"
"전라북도교육청","전라북도임실교육지원청","전라북도 임실군","S130001308","갈담초등학교","02","공립","N","","0","1","4","0","0","2","0","1","4","0","0","5","0","0","8","0","0","7","0","2","30"
"전라북도교육청","전라북도임실교육지원청","전라북도 임실군","S130001311","관촌초등학교","02","공립","N","","0","0","10","1","0","16","0","1","7","0","0","19","0","1","9","0","3","9","1","5","70"
"전라북도교육청","전라북도임실교육지원청","전라북도 임실군","S130001313","대리초등학교","02","공립","N","","0","0","9","0","4","8","0","1","9","1","1","11","0","2","9","0","1","9","1","9","55"
"전라북도교육청","전라북도임실교육지원청","전라북도 임실군","S130001314","덕치초등학교","02","공립","N","","0","0","1","0","0","1","0","1","3","0","1","3","0","0","3","0","1","2","0","3","13"
"전라북도교육청","전라북도임실교육지원청","전라북도 임실군","S130001316","삼계초등학교","02","공립","N","","0","0","0","0","0","3","0","0","3","0","0","4","0","1","3","0","0","6","0","1","19"
"전라북도교육청","전라북도임실교육지원청","전라북도 임실군","S130001318","성수초등학교","02","공립","N","","0","1","5","1","1","13","0","0","2","0","1","13","1","0","6","1","0","12","3","3","51"
"전라북도교육청","전라북도임실교육지원청","전라북도 임실군","S130001320","신평초등학교","02","공립","N","","0","0","3","0","0","1","2","0","5","0","0","1","0","0","4","0","0","1","2","0","15"
"전라북도교육청","전라북도임실교육지원청","전라북도 임실군","S130001322","오수초등학교","02","공립","N","","1","2","10","1","0","15","1","1","15","1","3","13","2","1","12","0","0","21","6","7","86"
"전라북도교육청","전라북도임실교육지원청","전라북도 임실군","S130001323","운암초등학교","02","공립","N","","0","0","2","1","0","0","0","0","1","0","0","2","0","0","0","1","0","3","2","0","8"
"전라북도교육청","전라북도임실교육지원청","전라북도 임실군","S130001324","마암초등학교","02","공립","N","","0","2","12","1","0","6","0","3","9","0","1","12","0","3","10","0","0","4","1","9","53"
"전라북도교육청","전라북도임실교육지원청","전라북도 임실군","S130001325","임실기림초등학교","02","공립","N","","1","1","10","0","0","8","0","2","8","1","0","10","0","2","7","2","0","8","4","5","51"
"전라북도교육청","전라북도임실교육지원청","전라북도 임실군","S130001327","임실초등학교","02","공립","N","","7","2","47","3","5","62","3","5","65","3","6","55","2","6","80","1","6","68","19","30","377"
"전라북도교육청","전라북도임실교육지원청","전라북도 임실군","S130001328","지사초등학교","02","공립","N","","2","0","2","2","0","2","0","0","5","1","0","2","1","0","2","0","0","2","6","0","15"
"전라북도교육청","전라북도임실교육지원청","전라북도 임실군","S130001329","청웅초등학교","02","공립","N","","0","0","2","0","1","3","1","0","4","0","1","4","1","0","5","0","1","7","2","3","25"
"전라북도교육청","전라북도장수교육지원청","전라북도 장수군","S130001352","계남초등학교","02","공립","N","","1","0","6","0","0","3","0","3","8","0","1","5","0","2","9","1","0","6","2","6","37"
"전라북도교육청","전라북도장수교육지원청","전라북도 장수군","S130001353","계북초등학교","02","공립","N","","0","0","5","0","0","6","0","1","6","0","0","10","0","0","8","0","0","7","0","1","42"
"전라북도교육청","전라북도장수교육지원청","전라북도 장수군","S130001358","번암초등학교","02","공립","N","","0","0","13","0","0","7","0","0","5","1","2","10","1","0","8","0","1","7","2","3","50"
