customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges
CUST5401,Female,0,No,Yes,39,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card,4502.94
CUST3115,Male,1,Yes,No,56,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card,5869.92
CUST0768,Female,0,Yes,Yes,47,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,1997.03
CUST5601,Male,1,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,4166.22
CUST1333,Female,1,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,400.38
CUST2288,Male,1,No,No,50,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card,5019.0
CUST1974,Female,0,No,No,48,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,2533.92
CUST1446,Female,1,Yes,No,48,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,4382.88
CUST3239,Male,0,Yes,Yes,12,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,921.6
CUST1595,Female,1,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,2324.43
CUST1014,Male,1,Yes,Yes,42,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,2340.66
CUST1903,Male,1,Yes,No,51,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,5464.14
CUST4977,Male,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,883.6
CUST5852,Female,0,No,No,36,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,1855.8
CUST3281,Male,0,No,Yes,22,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,649.22
CUST2868,Female,0,No,No,17,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,1133.9
CUST5554,Female,1,Yes,Yes,52,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,2029.04
CUST3516,Male,1,Yes,No,41,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Credit card,4349.28
CUST0610,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,3394.56
CUST3494,Male,1,Yes,Yes,66,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,6008.64
CUST4850,Male,0,No,Yes,58,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,3988.08
CUST0603,Female,0,No,No,51,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,2131.29
CUST3862,Male,0,Yes,No,19,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,1587.64
CUST3821,Female,1,Yes,No,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,2140.48
CUST0899,Male,1,Yes,No,37,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,1159.58
CUST5659,Male,0,Yes,Yes,2,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer,207.6
CUST2969,Male,0,No,Yes,53,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card,2933.02
CUST4217,Male,1,No,Yes,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer,6563.16
CUST1407,Male,1,No,No,38,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer,2323.7
CUST0014,Female,0,Yes,Yes,48,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,5343.36
CUST3264,Female,1,Yes,Yes,17,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,1027.99
CUST0371,Female,0,No,No,21,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Credit card,2147.46
CUST2246,Male,1,Yes,No,58,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card,3518.86
CUST3952,Female,1,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,3813.35
CUST2341,Male,0,Yes,Yes,54,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Credit card,1494.18
CUST1263,Male,0,Yes,No,48,No,No phone service,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,1907.52
CUST4815,Female,1,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,265.59
CUST4979,Female,0,Yes,Yes,51,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card,3778.08
CUST2600,Female,1,Yes,Yes,57,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,3507.21
CUST4152,Male,0,No,Yes,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,718.56
CUST4684,Female,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,367.36
CUST3717,Female,0,No,No,19,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Credit card,641.63
CUST1334,Female,1,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,520.05
CUST4404,Female,1,Yes,No,14,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,1137.78
CUST4494,Female,1,No,Yes,18,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,477.36
CUST0091,Female,1,No,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Bank transfer,661.92
CUST1923,Male,0,No,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,1228.8
CUST3253,Male,0,Yes,Yes,59,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Bank transfer,5088.16
CUST0695,Female,1,No,No,21,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer,957.81
CUST2906,Female,0,Yes,Yes,18,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,521.28
CUST4709,Female,1,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,2849.34
CUST4751,Male,1,No,Yes,53,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer,4751.98
CUST2558,Female,1,Yes,Yes,5,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,199.05
CUST3526,Female,1,No,Yes,30,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Mailed check,3569.1
CUST3172,Male,1,Yes,Yes,8,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,354.64
CUST1613,Male,1,No,No,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,5418.94
CUST4463,Male,0,No,No,11,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,1126.07
CUST0932,Male,1,No,No,14,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,1633.94
CUST1287,Female,1,Yes,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card,4126.23
CUST1015,Female,1,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,125.38
CUST0022,Female,1,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,1012.96
CUST4344,Male,0,No,Yes,18,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,750.42
CUST2273,Female,1,Yes,No,61,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,2182.58
CUST2957,Male,1,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,3225.3
CUST0154,Male,1,Yes,No,21,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,2137.59
CUST1963,Female,1,Yes,No,31,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer,1160.33
CUST3403,Female,1,No,Yes,17,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,1205.3
CUST1316,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card,1362.3
CUST4817,Female,1,No,Yes,42,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card,4796.4
CUST2112,Female,0,No,Yes,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,129.6
CUST0612,Female,1,No,No,57,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,3602.4
CUST2550,Female,0,No,Yes,3,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card,175.56
CUST4280,Female,1,No,No,48,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,2154.24
CUST3196,Female,1,Yes,Yes,68,No,No phone service,DSL,No,No,Yes,No,Yes,No,Two year,No,Electronic check,6960.48
CUST4682,Male,1,No,Yes,54,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,5959.44
CUST4785,Male,1,Yes,Yes,26,No,No phone service,DSL,No,No,No,Yes,No,No,One year,No,Electronic check,2108.34
CUST0019,Male,0,No,Yes,26,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Mailed check,1657.5
CUST0329,Female,1,Yes,No,3,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,216.75
CUST3754,Female,0,Yes,No,33,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,2794.77
CUST1365,Female,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,2365.25
CUST4809,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,843.26
CUST2144,Male,0,No,No,3,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer,66.24
CUST3767,Male,1,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,2794.98
CUST4447,Male,0,Yes,Yes,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,6551.36
CUST3589,Female,0,No,No,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,383.81
CUST1834,Female,1,No,Yes,45,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,2827.35
CUST5517,Female,0,Yes,No,44,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,1195.48
CUST1678,Female,0,Yes,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,338.04
CUST4942,Female,0,Yes,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,4521.04
CUST0855,Male,1,No,Yes,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,3767.58
CUST2292,Male,1,Yes,Yes,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,1406.72
CUST4357,Female,0,No,Yes,41,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,2202.52
CUST4530,Male,1,No,No,10,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,894.4
CUST5397,Female,1,Yes,Yes,20,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,1131.6
CUST2067,Male,0,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,1369.76
CUST4367,Male,1,Yes,Yes,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,1093.04
CUST3948,Male,1,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,502.7
CUST3436,Male,1,Yes,Yes,60,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,4225.2
CUST2438,Male,0,Yes,No,14,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer,1550.64
CUST4823,Female,1,No,Yes,71,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,1784.23
CUST2874,Female,0,No,No,71,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer,1434.91
CUST2366,Female,1,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,398.7
CUST4397,Female,0,No,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,4849.2
CUST3910,Female,0,Yes,No,26,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,1342.12
CUST4590,Female,1,No,Yes,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,2177.82
CUST0634,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,778.75
CUST0619,Male,0,No,Yes,69,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,4546.41
CUST5758,Male,1,No,No,8,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,359.28
CUST5090,Male,0,No,Yes,26,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer,3071.38
CUST4480,Male,1,No,Yes,11,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Electronic check,1007.16
CUST2937,Male,0,No,No,38,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,2058.08
CUST3190,Female,1,Yes,No,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,419.16
CUST2512,Female,1,Yes,No,33,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer,1080.09
CUST2065,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,1697.45
CUST5532,Male,1,Yes,No,38,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,1246.02
CUST2858,Male,0,No,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,473.6
CUST2227,Male,0,No,No,43,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer,2103.99
CUST3497,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,498.1
CUST0916,Female,0,No,Yes,34,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer,2126.36
CUST2649,Female,0,Yes,No,50,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Bank transfer,3519.0
CUST1026,Female,1,No,Yes,26,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer,1762.02
CUST1744,Female,1,Yes,Yes,63,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer,2844.45
CUST1060,Male,1,No,No,21,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card,831.6
CUST3157,Male,0,No,No,34,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,3937.88
CUST4059,Male,1,No,Yes,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card,2589.2
CUST3904,Male,0,No,Yes,29,No,No phone service,DSL,No,No,No,Yes,No,Yes,Two year,No,Electronic check,2383.8
CUST3867,Female,0,Yes,No,36,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer,4014.0
