Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Amount_invested_monthly,Monthly_Balance,Credit_Score,Credit_Mix,Payment_Behaviour,Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Monthly_Inhand_Salary,Changed_Credit_Limit,Outstanding_Debt,Total_EMI_per_month
20.0,23.0,8.0,29.72213717571508,189.0,Yes,81.99052343304416,209.96451954605573,1,Bad,Low_spent_Medium_value_payments,42.0,17393.16,7.0,8.0,23.0,7.0,1230.43,0.83,1396.22,101.08795702090012
23.0,11.0,4.0,39.0330294875066,251.0,Yes,96.90729116899044,304.95442108284533,2,Standard,Low_spent_Small_value_payments,53.0,14475.14,8.0,3.0,13.0,4.0,1092.2616666666663,3.8,609.66,33.58727290306868
19.0,19.0,12.0,27.123363660385408,43.0,Yes,32.212639206154336,268.3510743857398,1,Bad,Low_spent_Medium_value_payments,37.0,9987.295,8.0,5.0,23.0,7.0,578.2745833333332,5.03,2943.52,47.263744741439154
54.0,21.0,9.0,28.40765645393713,72.0,Yes,66.65566116240922,248.81811788960903,2,Bad,Low_spent_Small_value_payments,18.0,9829.665,8.0,10.0,18.0,7.0,970.13875,17.54,2783.29,41.54009594798175
61.0,23.0,17.0,39.45705784318415,21.0,Yes,177.222704536341,205.32057555057304,1,Bad,Low_spent_Small_value_payments,27.0,14785.12,6.0,9.0,17.0,5.0,1365.0933333333337,22.41,4780.8,43.96605324641933
7.0,15.0,2.0,29.6799856619112,396.0,Yes,98.2798551795374,431.0115600239329,1,Standard,High_spent_Medium_value_payments,18.0,34860.36,8.0,3.0,14.0,2.0,2739.03,11.53,1301.87,34.61158479652975
8.0,6.0,5.0,36.81387455269967,245.0,No,463.83425645911626,290.27365760217555,2,Good,Low_spent_Small_value_payments,33.0,59146.36,2.0,5.0,6.0,1.0,4908.863333333334,6.68,418.03,26.77841927204154
31.0,17.0,17.0,36.14029604585152,127.0,Yes,222.5026844683765,318.4458915676048,1,Bad,High_spent_Medium_value_payments,25.0,58208.24,9.0,9.0,26.0,8.0,4748.6866666666665,5.24,2551.84,223.92009063068545
18.0,8.0,3.0,33.58811533325555,345.0,No,80.87074661547909,435.336007636633,1,Good,High_spent_Large_value_payments,25.0,40782.69,2.0,6.0,7.0,2.0,3157.557500000001,7.68,1233.24,39.548995747887936
4.0,7.0,3.0,40.87296523215117,343.0,No,190.05415943616865,242.2743716898242,2,Good,High_spent_Medium_value_payments,55.0,32933.44,5.0,3.0,9.0,4.0,2574.453333333333,4.96,1272.85,95.11680220734054
53.0,21.0,6.0,24.005638880592866,25.0,Yes,52.39421340089379,240.24299428844265,2,Bad,High_spent_Small_value_payments,38.0,10361.92,6.0,5.0,32.0,7.0,666.4933333333332,26.92,3293.1,44.01212564399689
8.0,2.0,4.0,39.84477348543789,225.0,NM,111.63873243516336,442.4741842315032,2,Good,Low_spent_Medium_value_payments,35.0,33841.55,4.0,4.0,4.0,0.0,2741.129166666667,3.01,1485.95,0.0
27.0,11.0,6.0,28.124751848885943,214.0,Yes,199.86331959557631,492.4542778840097,2,Standard,High_spent_Medium_value_payments,39.0,56400.18000000001,7.0,5.0,30.0,2.0,4991.015,13.84,2582.73,56.783902520414046
40.0,17.0,15.0,32.48006440889745,137.0,Yes,83.43893920919116,325.9301282644302,2,Bad,Low_spent_Small_value_payments,32.0,14313.74,7.0,6.0,31.0,6.0,1334.8116666666667,26.71,4050.69,42.015066735495374
15.0,11.0,12.0,28.33665371309172,143.0,Yes,391.7890393382444,266.50177526280345,2,Standard,Low_spent_Small_value_payments,41.0,66349.96,6.0,9.0,16.0,4.0,5333.163333333334,8.58,1740.14,165.0255187322856
22.0,11.0,3.0,28.46233627867577,185.0,Yes,62.992209039966895,318.78869447365344,2,Standard,Low_spent_Medium_value_payments,41.0,10629.93,6.0,7.0,15.0,1.0,1047.96564843664,11.15,582.83,56.76369804973969
27.0,8.0,4.0,26.20227012621636,381.0,Yes,199.56018731002152,910.277112199794,1,Standard,High_spent_Medium_value_payments,19.0,127883.4,6.0,7.0,13.0,4.0,10874.95,14.55,820.08,227.6577004901844
4.0,2.0,8.0,34.984129231647074,308.0,No,223.22709764318077,355.86099810657737,2,Good,High_spent_Medium_value_payments,26.0,39564.52,1.0,6.0,1.0,1.0,3501.043333333333,2.72,253.96,31.016237583575183
30.0,12.0,4.0,32.88429139634949,78.0,Yes,197.8344932852531,247.12039678792505,2,Standard,Low_spent_Small_value_payments,25.0,17641.46,8.0,5.0,5.0,2.0,1703.121666666667,11.63,322.43,15.357276593488557
18.0,14.0,0.0,39.46229874414334,251.0,NM,53.50126247696714,326.7222432743212,3,Good,Low_spent_Large_value_payments,18.0,19125.75,3.0,6.0,4.0,3.0,1437.8125,11.32,1243.2,33.557744248711664
11.0,7.0,0.0,23.71018866248688,198.0,No,72.23772303467935,399.4289465386572,3,Good,Low_spent_Small_value_payments,23.0,35970.54,5.0,6.0,3.0,2.0,2728.545,11.49,1351.29,51.1878304266636
28.0,24.0,11.0,28.72941711420355,158.0,Yes,48.75792615492302,247.92355829342208,2,Bad,Low_spent_Medium_value_payments,30.0,20804.18,10.0,8.0,22.0,8.0,1515.6816666666666,21.44,3804.18,134.88668221832157
2.0,10.0,4.0,39.025576462738925,186.0,No,56.633100470123615,477.4886226884395,3,Good,High_spent_Medium_value_payments,42.0,40343.42,0.0,7.0,5.0,3.0,3485.9516666666664,4.63,747.34,54.47344350810354
1.0,11.0,1.0,27.145860746086683,244.0,No,272.6286911927928,292.8868921405406,1,Good,Low_spent_Large_value_payments,39.0,33049.87,5.0,5.0,11.0,0.0,2955.1558333333337,1.3,692.75,0.0
4.0,1.0,2.0,38.07573562815762,393.0,No,645.6146540116163,408.17011649664175,3,Good,Low_spent_Medium_value_payments,50.0,99089.52,5.0,1.0,9.0,1.0,8309.46,8.66,338.95,57.16122949174202
5.0,5.0,0.0,35.12207668640972,350.0,NM,249.89594398005488,1269.488693429425,1,Good,Low_spent_Small_value_payments,29.0,162713.28,2.0,3.0,10.0,1.0,13672.44,3.13,640.07,97.8593625905203
23.0,13.0,8.0,41.314953897220896,212.0,Yes,187.77339895561477,301.5100004955316,1,Bad,Low_spent_Small_value_payments,38.0,31633.94,9.0,6.0,26.0,5.0,2729.1616666666664,9.21,1988.02,73.63276721552037
13.0,11.0,3.0,34.49341610797617,278.0,No,54.83765417377858,464.40056682421374,3,Standard,High_spent_Large_value_payments,37.0,42769.78,4.0,4.0,16.0,4.0,3549.5603376559643,7.58,308.91,312.9646080127097
3.0,0.0,3.0,21.542891624957218,191.0,No,1255.8993022448951,819.9794108942369,3,Good,Low_spent_Medium_value_payments,41.0,130125.04,5.0,2.0,11.0,2.0,10871.753333333332,3.82,1195.05,204.2856497535492
11.0,6.0,2.0,38.50416309197257,229.0,No,144.71666781207452,462.27474557174105,2,Good,High_spent_Medium_value_payments,52.0,43312.78,4.0,1.0,3.0,1.0,3423.398333333333,3.24,208.96,25.34841994951779
5.0,4.0,1.0,35.59259170996863,362.0,No,64.9607013437317,327.4795806899998,2,Good,Low_spent_Small_value_payments,26.0,16465.61,3.0,3.0,3.0,2.0,1221.1341666666667,8.3,1165.7,19.67313463293513
10.0,12.0,6.0,39.85148801484926,144.0,NM,344.86630782897504,111.63491822341804,2,Standard,High_spent_Small_value_payments,36.0,68451.12,8.0,4.0,8.0,7.0,5578.259999999998,8.75,1215.29,361.3247739476069
22.0,21.0,10.0,30.42441015582488,172.0,Yes,20.90429804517269,315.09402466317954,1,Bad,Low_spent_Medium_value_payments,41.0,8973.16,6.0,8.0,16.0,5.0,762.7633333333333,0.52,1483.24,20.27801062498116
18.0,11.0,2.0,34.98236372462748,283.0,No,92.1142064956202,363.8060726452104,2,Standard,High_spent_Small_value_payments,37.0,22953.95,7.0,6.0,13.0,1.0,2180.8291666666664,1.69,176.51,12.162637525836177
22.0,9.0,1.0,39.21784182124409,257.0,Yes,213.3673939642076,935.3251060357924,2,Standard,High_spent_Large_value_payments,20.0,109547.1,6.0,4.0,11.0,0.0,9086.925,9.92,171.64,0.0
18.0,18.0,4.0,33.65405326677276,319.0,Yes,56.74489785735039,479.68401880931634,2,Standard,High_spent_Medium_value_payments,17.0,30195.47,5.0,3.0,14.0,0.0,2619.189232985464,9.04,893.63,145.09993368120286
10.0,20.0,11.0,24.11314360938216,200.0,Yes,52.04652182690385,284.505151534142,1,Standard,Low_spent_Small_value_payments,15.0,10320.67,8.0,8.0,27.0,4.0,779.0558333333332,15.58,1759.88,31.353909972287568
6.0,11.0,12.0,34.55536907083494,227.0,Yes,420.1540976187178,131.54086251265727,1,Standard,High_spent_Large_value_payments,21.0,55907.52,3.0,9.0,15.0,5.0,4543.96,8.71,1474.63,192.7010398686249
8.0,8.0,6.0,28.920453254087683,174.0,Yes,171.81781453641048,579.3064065379382,2,Standard,High_spent_Large_value_payments,23.0,78133.6,5.0,7.0,17.0,4.0,6636.133333333334,12.88,1055.06,172.48911225898485
19.0,13.0,0.0,29.536082184531523,353.0,Yes,34.9140018824335,505.68899811756654,2,Standard,High_spent_Medium_value_payments,27.0,32928.36,5.0,6.0,20.0,0.0,3006.03,13.31,781.1,0.0
29.0,20.0,6.0,40.96857146203477,187.0,Yes,113.86148713947335,593.6424465004923,3,Standard,Low_spent_Small_value_payments,54.0,60340.02,6.0,5.0,17.0,1.0,4432.315384007302,12.78,890.61,551.1491823527323
23.0,21.0,11.0,34.525811362412504,88.0,Yes,68.52945378180533,277.7473362705871,2,Bad,Low_spent_Small_value_payments,35.0,17247.71,6.0,7.0,20.0,5.0,1508.309166666667,27.67,4596.48,64.55412661427425
3.0,9.0,1.0,36.02573834831536,298.0,No,100.34347329570092,390.8665609388992,2,Good,Low_spent_Large_value_payments,49.0,36512.4,1.0,3.0,3.0,4.0,3221.7000000000007,10.66,623.42,110.95996576540009
56.0,20.0,11.0,38.368438492694565,67.0,NM,378.7558797428103,107.27699459540536,1,Bad,High_spent_Medium_value_payments,14.0,64815.64,9.0,6.0,28.0,9.0,5627.303333333332,25.79,2530.78,356.6974589951177
24.0,11.0,9.0,24.646846827799195,235.0,Yes,111.6829769664063,83.52925399516606,1,Standard,High_spent_Medium_value_payments,42.0,76284.72,6.0,10.0,18.0,6.0,6451.06,11.69,1957.32,222.95900228494304
34.0,18.0,12.0,32.32212113095747,165.0,Yes,268.4400041431268,283.448301009847,2,Standard,Low_spent_Medium_value_payments,40.0,68529.92,10.0,10.0,18.0,7.0,6000.826666666668,17.99,2643.57,318.1943615136928
12.0,18.0,4.0,26.637749506120247,296.0,No,125.88419475957774,427.1474604373609,2,Standard,High_spent_Medium_value_payments,53.0,41115.08,3.0,7.0,12.0,1.0,3378.2566666666667,1.92,393.39,31.420128078758434
1.0,5.0,5.0,29.947014867492666,262.0,No,603.8099775902358,1079.554064241894,3,Good,High_spent_Large_value_payments,29.0,179193.76,5.0,3.0,8.0,1.0,14867.813333333335,6.85,449.65,83.41729150120369
41.0,22.0,7.0,36.29664928277353,114.0,Yes,61.29618321913691,495.6707811096604,2,Bad,High_spent_Medium_value_payments,39.0,62536.31999999999,7.0,8.0,24.0,8.0,5174.36,27.85,3596.04,210.4690356712027
6.0,6.0,8.0,37.93598281752981,367.0,No,202.6803539986108,825.0490352087344,3,Good,Low_spent_Medium_value_payments,30.0,102215.61000000002,2.0,5.0,10.0,1.0,8482.9675,9.9,79.67,60.5673607926548
16.0,18.0,0.0,32.380101294707,198.0,Yes,57.66711932879151,302.58255655660804,2,Standard,High_spent_Medium_value_payments,52.0,22171.25,4.0,5.0,17.0,3.0,1638.604166666667,15.6,1195.92,53.61074078126715
16.0,12.0,6.0,40.14044205090804,379.0,No,72.09949893600538,1025.1572890661464,1,Good,High_spent_Large_value_payments,31.0,121179.4,5.0,2.0,8.0,3.0,10202.283333333333,7.35,1399.72,162.97154533118163
13.0,16.0,8.0,28.69814639461456,124.0,NM,113.21705733436346,293.33659892861,2,Standard,Low_spent_Small_value_payments,42.0,16574.41,7.0,5.0,11.0,7.0,1183.200833333333,7.35,307.19,56.12305995358121
21.0,14.0,3.0,29.161552750415105,240.0,No,71.2965288300467,438.44164934010695,2,Standard,High_spent_Medium_value_payments,22.0,35033.33,5.0,5.0,7.0,4.0,3205.4441666666667,2.08,1319.63,60.80623849651296
8.0,12.0,7.0,31.906552389761444,105.0,Yes,65.42687759965075,457.2156162626465,2,Standard,High_spent_Medium_value_payments,34.0,40372.5,5.0,4.0,11.0,4.0,3466.375,13.63,1000.07,73.99500613770283
23.0,20.0,12.0,28.11458550716108,161.0,Yes,13.079944169428131,341.2412267696395,1,Bad,Low_spent_Small_value_payments,37.0,20651.43,10.0,5.0,22.0,4.0,1610.9525,7.98,2037.64,46.77407906093241
15.0,11.0,0.0,24.023596193507814,360.0,No,203.8817603422372,461.3279063244297,3,Good,High_spent_Medium_value_payments,37.0,43825.16,2.0,5.0,9.0,0.0,3852.096666666667,5.37,445.91,0.0
21.0,8.0,12.0,28.27621884566072,101.0,NM,33.92507044932277,311.1758833872808,3,Standard,High_spent_Medium_value_payments,45.0,17426.71,5.0,4.0,10.0,7.0,1745.2258333333332,9.18,2353.61,79.42162949672975
25.0,20.0,8.0,29.217224396179624,87.0,Yes,51.31213041632483,287.3297071465767,2,Standard,Low_spent_Small_value_payments,36.0,11911.715,5.0,6.0,11.0,6.0,917.6429166666668,17.41,1147.49,33.122454103765136
3.0,6.0,2.0,27.004798344211288,255.0,No,228.131835509941,189.66483489187544,2,Good,High_spent_Medium_value_payments,49.0,22354.3,0.0,5.0,9.0,4.0,1740.8583333333331,5.29,1010.56,46.289162931517
10.0,5.0,3.0,29.1828444786436,400.0,No,161.38788109041138,273.6725355762553,3,Good,High_spent_Medium_value_payments,44.0,19675.25,5.0,3.0,1.0,0.0,1450.604166666667,2.9,856.75,0.0
29.0,19.0,8.0,39.81748163258533,118.0,Yes,124.441385015849,309.9422517474543,2,Standard,Low_spent_Medium_value_payments,24.0,17805.15,7.0,7.0,23.0,6.0,1711.7625,19.59,2279.36,81.85038190646816
20.0,19.0,5.0,23.67292902812553,368.0,Yes,45.9820206235463,406.4143127097871,2,Standard,High_spent_Small_value_payments,22.0,21467.56,4.0,5.0,19.0,0.0,1923.963333333333,17.5,730.35,0.0
16.0,19.0,8.0,31.78999936327433,194.0,Yes,55.04545070757978,317.1570235993225,2,Standard,Low_spent_Medium_value_payments,25.0,16063.455,8.0,6.0,7.0,2.0,1142.62125,15.79,355.79,22.0596506930977
27.0,16.0,1.0,32.69218842534147,248.0,No,109.4878205496392,381.7744385751184,2,Standard,Low_spent_Small_value_payments,38.0,30450.84,6.0,7.0,8.0,3.0,2506.57,11.98,203.69,49.394740875242405
11.0,10.0,1.0,35.715546029816906,353.0,No,230.1543311405976,194.58216953117432,2,Good,Low_spent_Small_value_payments,29.0,18331.415,2.0,5.0,3.0,3.0,1722.6179166666668,2.84,1012.22,37.525290994894746
7.0,12.0,1.0,31.33327302345845,347.0,NM,113.3736344075322,248.043215090748,3,Good,Low_spent_Small_value_payments,39.0,14791.615,0.0,5.0,9.0,4.0,1342.6345833333332,10.74,683.67,42.8466088350532
10.0,5.0,3.0,33.15515176131285,392.0,No,1171.8300273871257,131.2556237666845,3,Good,High_spent_Small_value_payments,45.0,156470.0,1.0,3.0,8.0,3.0,12849.166666666664,2.58,1382.45,261.8310155128568
23.0,8.0,8.0,41.54588384193734,192.0,No,148.4152647121359,866.0415941185903,2,Good,Low_spent_Small_value_payments,18.0,107893.68,3.0,4.0,5.0,2.0,8911.14,4.47,644.4,116.65714116927394
36.0,22.0,13.0,27.42474009142164,169.0,Yes,230.3559116282933,119.617033748549,1,Bad,High_spent_Medium_value_payments,28.0,43067.01,8.0,6.0,28.0,9.0,3488.9175,23.35,4279.61,258.9188046231576
27.0,14.0,9.0,37.790954275438025,89.0,Yes,359.8455182081753,119.55899243093064,1,Standard,Low_spent_Small_value_payments,15.0,31786.98,9.0,6.0,31.0,4.0,2944.915,18.45,2029.21,105.0869893608941
8.0,0.0,1.0,24.350403753067347,357.0,No,28.492311001546287,489.6184495759293,2,Good,High_spent_Large_value_payments,38.0,42960.39,2.0,5.0,9.0,3.0,3363.0325,2.18,379.94,58.1924894225244
10.0,11.0,2.0,38.30762898629844,307.0,Yes,23.1732144990685,407.3006188342648,2,Standard,Low_spent_Small_value_payments,23.0,25664.86,7.0,7.0,17.0,0.0,1904.7383333333328,0.9,3.74,0.0
17.0,12.0,6.0,27.53027357415884,347.0,Yes,130.92307975755156,319.6466444371297,2,Standard,High_spent_Medium_value_payments,38.0,32579.0,7.0,6.0,11.0,4.0,2473.9166666666665,9.93,237.52,86.82194247198542
9.0,11.0,4.0,31.13073780302546,363.0,No,91.1911168484668,237.1135088875331,3,Good,Low_spent_Small_value_payments,49.0,11526.465,5.0,7.0,9.0,4.0,704.53875,4.64,146.9,32.14924926400015
13.0,8.0,5.0,30.35042672278252,200.0,Yes,1376.4729798094834,828.434716861467,2,Standard,High_spent_Small_value_payments,40.0,133670.48,3.0,3.0,20.0,4.0,11076.206666666669,18.11,1160.13,263.5778484406841
48.0,19.0,9.0,36.86372041683113,142.0,NM,287.41947512078525,321.71162653364786,3,Bad,High_spent_Small_value_payments,28.0,68309.04,10.0,7.0,18.0,5.0,5422.231059336125,17.11,4249.96,782.0998390094411
12.0,20.0,6.0,30.10002765845368,151.0,Yes,108.68411384902866,716.2193601192706,2,Standard,High_spent_Large_value_payments,33.0,90133.59,6.0,6.0,20.0,3.0,7795.1325,16.25,1464.72,194.6097760317008
36.0,19.0,13.0,34.355238959146355,81.0,Yes,61.17522103662923,310.0900686250917,2,Bad,High_spent_Medium_value_payments,16.0,61719.9,7.0,5.0,19.0,9.0,4860.325,26.39,3643.78,354.76721033827914
0.0,9.0,1.0,36.24857222880238,246.0,No,126.00361220464676,745.854574320336,1,Good,High_spent_Medium_value_payments,53.0,87017.92,2.0,4.0,5.0,2.0,7397.493333333333,11.5,64.67,107.89114680835056
5.0,8.0,3.0,39.68294354125226,381.0,No,267.71179566892584,291.00398128112204,2,Good,High_spent_Large_value_payments,18.0,43419.77,4.0,6.0,6.0,2.0,3321.314166666666,3.3,158.54,53.4156397166188
1.0,9.0,4.0,34.3800568943863,252.0,NM,135.99989367606906,1051.4070579084837,2,Good,High_spent_Medium_value_payments,48.0,144468.72,3.0,3.0,7.0,3.0,11788.06,3.01,539.74,241.39904841544708
20.0,13.0,2.0,27.366120091657955,390.0,Yes,344.4222846616175,724.702162377162,2,Standard,High_spent_Medium_value_payments,46.0,109744.86000000002,8.0,4.0,19.0,1.0,8916.405,13.33,55.2,72.51605296122055
33.0,9.0,12.0,36.242141442847405,113.0,NM,22.36528980865529,286.21346943068767,1,Standard,High_spent_Large_value_payments,28.0,20308.26,6.0,5.0,28.0,6.0,1684.3549999999998,16.13,1967.12,99.85674076065696
7.0,6.0,1.0,29.75348076565089,397.0,No,587.6757132561987,335.4517991441023,3,Good,High_spent_Large_value_payments,36.0,84292.18,3.0,1.0,8.0,2.0,7108.348333333332,0.5,434.36,77.70732093303225
38.0,23.0,11.0,28.36479968353768,231.0,Yes,45.03819489710219,313.26919965890744,2,Bad,Low_spent_Small_value_payments,39.0,20382.97,6.0,9.0,28.0,6.0,1451.5808333333334,8.03,2536.84,56.85068877732368
29.0,15.0,5.0,31.694975887325374,297.0,No,108.86477631530607,645.3810097047872,3,Good,High_spent_Medium_value_payments,31.0,78937.47,6.0,3.0,8.0,2.0,6308.1225,1.63,270.49,126.56646397990691
29.0,8.0,0.0,36.67009812968885,264.0,No,97.96036085171131,326.32252525169974,2,Standard,High_spent_Medium_value_payments,25.0,24098.63,5.0,3.0,16.0,4.0,2297.2191666666668,10.87,560.58,75.4390305632556
18.0,10.0,4.0,30.49995503986392,233.0,Yes,814.6047274024478,171.87319719422612,2,Standard,High_spent_Medium_value_payments,30.0,125468.44,4.0,4.0,10.0,4.0,10445.703333333331,10.45,1136.85,338.09240873665965
13.0,3.0,4.0,38.31431161622178,233.0,No,432.99131201199685,969.944752772436,3,Good,Low_spent_Medium_value_payments,25.0,114987.15,5.0,4.0,4.0,0.0,9517.2625,9.99,1494.07,0.0
13.0,13.0,0.0,39.770423972493,184.0,Yes,81.2170982505367,303.53052247403195,2,Standard,Low_spent_Large_value_payments,47.0,19705.74,5.0,4.0,10.0,2.0,1377.1450000000002,11.98,39.75,22.96687927543136
13.0,11.0,3.0,29.67432356486061,326.0,No,214.92516495496963,669.9643773301955,2,Good,High_spent_Large_value_payments,52.0,96943.47,0.0,5.0,4.0,3.0,8107.6225,6.62,304.31,175.87270771483497
14.0,16.0,2.0,29.26253092488836,385.0,No,208.41174962722567,861.4903245486807,2,Standard,High_spent_Medium_value_payments,37.0,115661.32,8.0,3.0,13.0,2.0,9349.443333333336,0.72,59.91,115.04225915742704
8.0,14.0,1.0,34.33247788067725,220.0,No,38.66761446620705,321.62984112626185,2,Standard,High_spent_Large_value_payments,34.0,20516.18,5.0,7.0,17.0,4.0,1766.6816666666666,8.76,232.52,56.37071107419772
21.0,15.0,8.0,25.861790647277736,258.0,Yes,200.08703331670011,329.9803595813063,2,Standard,Low_spent_Small_value_payments,21.0,35793.61,7.0,6.0,18.0,1.0,2982.800833333333,12.06,720.19,28.212690435326863
6.0,8.0,8.0,25.609550673456607,240.0,Yes,226.3593806848257,298.3800428630599,2,Standard,High_spent_Small_value_payments,38.0,68876.12,3.0,7.0,16.0,7.0,5499.676666666666,12.58,1286.13,275.2282431187811
31.0,23.0,7.0,26.387923688718683,44.0,Yes,29.6350954427458,280.6862206721737,2,Bad,Low_spent_Small_value_payments,31.0,9491.02,9.0,9.0,24.0,6.0,865.9183333333334,7.91,4836.24,26.27051721841384
15.0,8.0,4.0,24.081720726527468,197.0,No,265.75628405954217,259.0242738958123,2,Good,High_spent_Medium_value_payments,27.0,35455.23,0.0,4.0,1.0,2.0,2913.6025000000004,3.78,33.16,46.579692044645576
7.0,8.0,4.0,24.289652374155217,246.0,No,461.78480624703934,464.2325187430433,2,Good,High_spent_Medium_value_payments,42.0,83245.14,2.0,3.0,8.0,1.0,7037.095,2.47,1229.4,67.69217500991742
20.0,12.0,5.0,25.45697443599391,274.0,Yes,291.8292454692912,222.94125589301964,2,Standard,High_spent_Medium_value_payments,17.0,35296.32,7.0,6.0,5.0,4.0,2939.36,13.91,902.23,59.16549863768918
6.0,17.0,7.0,35.22633842598865,335.0,No,55.68481722298061,630.2600161103528,3,Good,Low_spent_Large_value_payments,46.0,49889.38,6.0,7.0,8.0,0.0,4359.448333333333,5.12,1450.37,0.0
7.0,11.0,3.0,38.286272172212406,341.0,No,169.83438831446668,297.1034835580099,2,Standard,High_spent_Small_value_payments,26.0,21468.16,8.0,4.0,13.0,2.0,2066.0133333333333,3.5,1119.42,19.663461460856745
53.0,19.0,10.0,28.144519772523857,211.0,Yes,140.64002569032328,258.3468448721709,1,Standard,Low_spent_Small_value_payments,28.0,14860.49,9.0,8.0,23.0,4.0,1406.374166666667,7.13,2688.87,31.650546104172488
12.0,6.0,2.0,36.92077733388137,211.0,No,90.96750968018976,497.38989627589206,3,Good,High_spent_Medium_value_payments,49.0,41009.96,0.0,3.0,3.0,1.0,3671.4966666666655,6.19,476.59,28.792260710584927
4.0,1.0,1.0,40.14029964692285,193.0,No,135.3618429687824,323.56136832145444,2,Good,High_spent_Medium_value_payments,26.0,28582.04,2.0,5.0,10.0,3.0,2103.8366666666666,6.81,299.8,41.46045537642983
51.0,11.0,11.0,25.713038302085643,165.0,Yes,223.81793349163505,232.9625711772843,1,Standard,High_spent_Medium_value_payments,24.0,41294.92,7.0,8.0,23.0,7.0,3215.2433333333333,15.02,1614.96,154.74382866441402
17.0,8.0,8.0,27.963483729189253,142.0,Yes,363.3517892600873,178.03103664084895,2,Standard,High_spent_Large_value_payments,40.0,57813.39,4.0,4.0,5.0,5.0,4781.7825,12.96,288.32,216.79542409906367
25.0,17.0,4.0,36.602701473060826,182.0,NM,105.09632303885624,289.407177262014,2,Standard,High_spent_Medium_value_payments,15.0,19647.55,4.0,7.0,15.0,6.0,1858.295833333333,18.07,1207.31,82.20111714357944
