Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Amount_invested_monthly,Monthly_Balance,Credit_Mix,Payment_Behaviour,Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Monthly_Inhand_Salary,Changed_Credit_Limit,Outstanding_Debt,Total_EMI_per_month,Credit_Score
43.0,17.0,9.0,30.428006747775488,141.0,Yes,67.79971619499868,414.06578292917465,Standard,High_spent_Medium_value_payments,30.0,47404.02,7.0,9.0,24.0,6.0,3883.3350000000014,11.61,2621.5,156.46800087582668,Standard
9.0,8.0,3.0,39.47227111616451,381.0,No,135.06376172086658,603.9264049458003,Good,High_spent_Small_value_payments,22.0,57586.82,4.0,7.0,1.0,0.0,4789.901666666667,1.59,823.24,0.0,Good
28.0,8.0,3.0,32.76728452153358,266.0,No,311.9406465076224,469.775109336977,Standard,High_spent_Medium_value_payments,39.0,75839.22,7.0,4.0,11.0,2.0,6438.935,2.95,717.83,122.17774415540082,Standard
26.0,19.0,4.0,36.35283836244752,274.0,No,198.28609938910824,299.26834225030177,Standard,High_spent_Medium_value_payments,22.0,28405.61,7.0,7.0,6.0,3.0,2645.1341666666667,8.42,582.97,56.95897502725664,Standard
21.0,19.0,4.0,30.130989653429346,315.0,Yes,177.66043397252983,950.6298993608036,Standard,High_spent_Large_value_payments,44.0,106882.84,6.0,6.0,18.0,0.0,8882.903333333334,10.88,332.47,0.0,Standard
11.0,1.0,3.0,25.94962444146145,386.0,No,339.42892883897133,797.1790069991812,Good,High_spent_Large_value_payments,28.0,129591.32,4.0,5.0,2.0,0.0,10667.276666666668,2.91,1348.66,0.0,Good
29.0,15.0,7.0,27.86187233283157,172.0,Yes,64.7083842591759,262.2504048471267,Bad,Low_spent_Medium_value_payments,41.0,8089.415,6.0,10.0,18.0,7.0,889.1179166666667,24.45,2864.82,41.953002560364105,Poor
12.0,15.0,2.0,36.38702948431705,268.0,No,75.82381305337042,293.72748711298857,Standard,Low_spent_Small_value_payments,41.0,18485.235,8.0,4.0,3.0,4.0,1469.43625,6.33,395.45,52.90096406734133,Standard
1.0,1.0,3.0,40.34219809375,309.0,No,241.0740915918797,786.0937666275188,Good,Low_spent_Medium_value_payments,32.0,115123.16,0.0,5.0,9.0,2.0,9541.596666666666,2.14,286.29,166.99180844726837,Good
62.0,25.0,8.0,34.12989601826358,220.0,Yes,130.89651771149607,175.63099524086002,Bad,Low_spent_Small_value_payments,26.0,20958.75,9.0,9.0,21.0,8.0,1470.5625,1.67,1310.95,130.52873704764392,Poor
28.0,6.0,0.0,40.06389030119744,281.0,No,38.021436509127504,486.63064682420577,Good,High_spent_Medium_value_payments,22.0,36270.25,2.0,3.0,10.0,0.0,2846.520833333333,10.59,220.62,0.0,Standard
10.0,10.0,7.0,39.49599509801178,174.0,Yes,55.53686309719942,734.589855820319,Standard,Low_spent_Medium_value_payments,24.0,80230.68,4.0,5.0,31.0,2.0,6501.889999999999,9.42,2696.61,100.0622810824815,Poor
61.0,25.0,10.0,28.7890537475198,178.0,Yes,135.55387628506196,248.58590325562363,Bad,Low_spent_Small_value_payments,45.0,17077.4,9.0,10.0,29.0,5.0,1583.1166666666668,2.6,2577.55,64.17188712598109,Poor
5.0,17.0,5.0,24.44932159567888,215.0,Yes,97.89891615531307,268.47150805100205,Standard,Low_spent_Small_value_payments,19.0,16313.03,8.0,6.0,12.0,3.0,1123.4191666666668,9.03,767.42,35.9714924603516,Standard
29.0,11.0,4.0,40.14480466103989,197.0,Yes,192.6550036977924,325.71439598063563,Standard,High_spent_Small_value_payments,50.0,48615.22,4.0,7.0,15.0,4.0,3937.268333333333,9.44,1235.05,135.35743365490544,Standard
21.0,20.0,7.0,40.95684010411542,263.0,Yes,107.50467365259756,361.2920756322944,Standard,Low_spent_Medium_value_payments,37.0,28023.75,5.0,7.0,18.0,1.0,2023.243166527857,14.24,428.84,296.10383418725087,Good
3.0,1.0,3.0,25.670919295482744,296.0,No,63.792225321897725,463.142171214966,Good,Low_spent_Small_value_payments,27.0,38868.12,3.0,4.0,1.0,1.0,3043.01,1.51,1150.03,27.36660346313619,Good
30.0,16.0,12.0,27.88379931084601,94.0,Yes,242.7002797750672,531.3515081753341,Bad,High_spent_Large_value_payments,44.0,80377.68,10.0,7.0,28.0,5.0,6807.139999999999,2.84,1385.97,186.6622120495987,Poor
19.0,14.0,0.0,36.12429851205285,346.0,No,310.6544823883376,708.7036800780702,Standard,Low_spent_Medium_value_payments,34.0,130076.8,4.0,3.0,10.0,3.0,10613.733333333334,10.43,6.49,302.0151708669257,Poor
27.0,13.0,5.0,33.255061287777,390.0,No,163.6921132763521,316.0547466775592,Standard,Low_spent_Small_value_payments,50.0,31080.36,8.0,4.0,6.0,1.0,2394.03,8.92,512.07,19.6561400460888,Standard
16.0,21.0,10.0,29.093543126345764,151.0,NM,43.293816830375874,420.1477290015281,Bad,High_spent_Medium_value_payments,25.0,33101.56,6.0,10.0,29.0,6.0,2989.463333333333,5.12,1507.49,85.50478750142938,Standard
62.0,17.0,12.0,25.199056196597983,126.0,Yes,84.05860490553309,294.6866263859426,Bad,Low_spent_Small_value_payments,32.0,10344.865,10.0,8.0,22.0,3.0,969.0720833333336,9.46,2528.61,14.493806770729725,Standard
29.0,9.0,9.0,33.906134691981784,154.0,Yes,109.56221770073752,260.0787276552597,Standard,High_spent_Small_value_payments,18.0,29258.69,7.0,7.0,12.0,7.0,2737.2241666666664,8.37,1285.35,164.08147131066943,Poor
29.0,23.0,11.0,32.50540424244268,100.0,Yes,93.67618949432894,229.4171762427316,Bad,High_spent_Large_value_payments,30.0,19721.21,6.0,8.0,21.0,9.0,1633.434166666667,6.56,3200.09,110.2500509296062,Standard
7.0,21.0,1.0,24.948898947967105,326.0,No,267.0868227220936,246.83740515461628,Standard,Low_spent_Small_value_payments,39.0,34271.96,3.0,7.0,19.0,3.0,3058.9966666666664,1.87,839.04,81.97543878995677,Standard
11.0,8.0,4.0,30.66273595091875,125.0,Yes,82.8146538251052,280.73065936358034,Standard,Low_spent_Medium_value_payments,34.0,26625.58,6.0,6.0,9.0,6.0,2161.7983333333336,18.59,1317.79,122.6345201446478,Standard
16.0,13.0,4.0,32.15882720590483,296.0,NM,131.01737509959827,579.5760117427835,Good,High_spent_Large_value_payments,40.0,96562.8,1.0,1.0,7.0,4.0,7671.250733745549,1.16,12.41,561.245879412068,Good
15.0,17.0,5.0,35.282381831116034,170.0,Yes,66.57756025517214,333.9878800766563,Standard,High_spent_Medium_value_payments,16.0,19860.55,6.0,3.0,16.0,2.0,1691.0458333333331,11.07,1101.26,18.539143001504904,Standard
13.0,15.0,7.0,27.197488250799807,233.0,Yes,186.7464350748787,235.7577920241181,Standard,Low_spent_Small_value_payments,18.0,33687.46,4.0,3.0,20.0,5.0,2395.6114650143923,9.24,702.57,405.6014745532776,Standard
5.0,8.0,8.0,29.28094990756938,285.0,No,320.9672035683297,868.5037726660272,Good,High_spent_Medium_value_payments,36.0,121813.72,5.0,1.0,10.0,1.0,9866.143333333332,11.14,233.82,57.14335709897637,Good
20.0,11.0,4.0,36.08583993257504,222.0,Yes,153.20609751568338,236.0159451491897,Standard,Low_spent_Small_value_payments,30.0,19632.64,5.0,5.0,12.0,5.0,1537.053333333333,10.95,2157.76,54.48329066846021,Standard
41.0,21.0,14.0,28.689471067873487,242.0,NM,240.94866170835465,310.49552896860934,Bad,Low_spent_Small_value_payments,37.0,58604.32,7.0,7.0,18.0,6.0,4788.693333333334,8.75,1887.32,197.42514265636947,Standard
42.0,21.0,10.0,34.71146504931452,167.0,Yes,334.8681929499627,114.043052006827,Bad,Low_spent_Small_value_payments,15.0,62016.76,8.0,5.0,34.0,9.0,5228.0633333333335,5.41,1790.16,353.89508837654364,Standard
10.0,6.0,3.0,36.886092933554615,326.0,NM,130.19512335935087,1081.7248766406492,Good,High_spent_Medium_value_payments,50.0,113630.4,4.0,5.0,5.0,0.0,9719.2,9.8,115.38,0.0,Good
27.0,19.0,7.0,28.31240524168088,193.0,Yes,47.95615178128816,271.915430035274,Bad,High_spent_Medium_value_payments,34.0,42366.0,9.0,10.0,27.0,8.0,3340.5,2.75,1603.52,254.17841818343783,Standard
54.0,18.0,7.0,39.60025533264729,15.0,Yes,26.838176234381624,295.97270755475387,Bad,Low_spent_Small_value_payments,19.0,15165.14,10.0,7.0,25.0,9.0,1505.7616666666663,23.91,3001.52,67.76528287753112,Poor
21.0,13.0,2.0,22.71324459033024,267.0,Yes,127.73125580365814,323.05834955713385,Standard,High_spent_Large_value_payments,28.0,27063.43,8.0,3.0,12.0,4.0,2455.285833333333,12.49,1205.36,74.73897797254129,Standard
53.0,21.0,6.0,33.890693121782064,131.0,Yes,71.28545706248012,237.07999493379072,Bad,Low_spent_Small_value_payments,46.0,14320.27,7.0,10.0,27.0,7.0,1026.3558333333333,14.49,1482.09,74.27013133706248,Poor
20.0,16.0,9.0,36.18977956683767,152.0,Yes,137.98556695030106,403.2750626246884,Standard,Low_spent_Large_value_payments,17.0,49447.74000000001,7.0,4.0,9.0,5.0,4282.645,8.34,1286.68,147.00387042501058,Standard
41.0,19.0,7.0,38.84903912714175,68.0,Yes,58.087850153778845,356.81987415014,Bad,Low_spent_Small_value_payments,44.0,42208.74,7.0,9.0,32.0,5.0,3355.395,19.66,4154.32,160.63177569608118,Standard
19.0,12.0,5.0,38.37187502315847,398.0,No,136.29749989080858,332.6887646085683,Good,Low_spent_Small_value_payments,53.0,16252.91,1.0,5.0,4.0,2.0,1584.4091666666666,3.29,1484.51,19.653527069998592,Standard
11.0,8.0,0.0,31.55168156033248,343.0,No,1293.2230842215974,165.66168845961556,Good,Low_spent_Medium_value_payments,36.0,174826.76,5.0,7.0,11.0,2.0,14584.896666666667,11.5,819.92,279.6048939854535,Poor
15.0,22.0,12.0,33.069952873760336,62.0,NM,152.94624533548154,190.99457099854897,Bad,Low_spent_Small_value_payments,21.0,16644.79,7.0,6.0,24.0,9.0,1547.065833333333,9.93,3519.49,100.76576699930284,Poor
30.0,8.0,3.0,30.42932895638267,265.0,Yes,176.48094906582256,1237.163384267511,Standard,High_spent_Large_value_payments,51.0,140357.32,5.0,7.0,11.0,0.0,11636.443333333336,7.35,990.03,0.0,Poor
10.0,10.0,9.0,39.9545815846425,374.0,Yes,192.5814398828589,369.45102142506136,Standard,High_spent_Small_value_payments,23.0,40759.86,4.0,5.0,19.0,2.0,3417.655,19.66,337.58,39.73303869207968,Good
36.0,23.0,11.0,37.03038771692199,57.0,Yes,16.968028868748124,295.82718369565544,Bad,Low_spent_Small_value_payments,22.0,9155.455,6.0,7.0,24.0,5.0,470.9545833333333,27.14,3914.45,24.30024576892973,Standard
7.0,18.0,10.0,41.030567803112376,309.0,Yes,629.5273095359872,244.4705004103587,Standard,Low_spent_Medium_value_payments,28.0,81610.44,6.0,3.0,14.0,1.0,6509.87,12.91,1192.53,56.98919005365421,Good
8.0,20.0,5.0,29.223848849738538,242.0,No,67.76921362054019,826.4627863794597,Good,High_spent_Large_value_payments,23.0,80511.84,4.0,7.0,2.0,0.0,6542.32,11.11,1048.69,0.0,Good
17.0,10.0,1.0,28.05165782993621,242.0,Yes,198.3796607216696,940.9562521925188,Standard,High_spent_Large_value_payments,44.0,119242.68,8.0,3.0,7.0,1.0,9849.89,1.54,746.75,85.65308708581176,Standard
8.0,9.0,7.0,39.16377813594482,276.0,Yes,201.37632164654303,586.9885297979091,Standard,High_spent_Medium_value_payments,19.0,95099.8,5.0,5.0,7.0,4.0,7851.983333333334,11.54,618.46,236.83348188888127,Standard
6.0,11.0,7.0,29.15861836307529,228.0,Yes,135.76876901175928,462.9600376594948,Standard,Low_spent_Small_value_payments,17.0,36533.3,4.0,5.0,18.0,1.0,3307.441666666667,17.14,499.85,22.015359995412744,Standard
0.0,12.0,4.0,30.76808043299921,218.0,No,114.71530616741022,429.8591765001068,Good,High_spent_Medium_value_payments,26.0,39693.86,0.0,2.0,1.0,2.0,3449.8216666666667,1.69,306.03,50.40768399914964,Standard
30.0,9.0,0.0,28.425006727730235,185.0,No,87.65710732170416,318.97203619082563,Standard,Low_spent_Small_value_payments,30.0,14012.055,4.0,6.0,14.0,3.0,1464.67125,0.8,702.16,29.837981487470213,Standard
19.0,14.0,9.0,31.141858388405552,102.0,Yes,67.97003478848025,650.1498132188162,Standard,Low_spent_Small_value_payments,14.0,70582.0,8.0,5.0,31.0,2.0,5643.833333333332,12.35,1963.24,96.26348532603676,Poor
10.0,17.0,9.0,38.170184168049495,160.0,Yes,11.771050720221233,285.1452259270754,Standard,Low_spent_Small_value_payments,37.0,7863.04,7.0,3.0,24.0,4.0,405.2533333333333,17.53,2286.31,23.60905668603669,Standard
15.0,25.0,6.0,30.65676671147849,143.0,NM,56.171362453603,247.8666403362149,Bad,Low_spent_Small_value_payments,33.0,14310.25,9.0,10.0,34.0,9.0,1064.5208333333333,1.54,2188.14,92.4140805435154,Poor
52.0,19.0,8.0,38.67947563092471,84.0,Yes,98.11307534681804,309.6074701115192,Bad,Low_spent_Small_value_payments,29.0,28634.88,6.0,6.0,17.0,8.0,2442.24,8.34,3195.0,106.5034545416628,Poor
22.0,18.0,10.0,38.376551467369616,126.0,Yes,55.98104339710906,301.2420230475425,Bad,High_spent_Medium_value_payments,23.0,42527.04,8.0,6.0,22.0,7.0,3374.92,18.9,4193.78,230.2689335553484,Standard
38.0,19.0,6.0,27.178147696481627,179.0,Yes,86.63387712639683,301.63216040476897,Standard,Low_spent_Large_value_payments,24.0,20513.23,6.0,9.0,22.0,2.0,1508.4358333333332,17.5,1653.86,32.57754580216752,Poor
18.0,13.0,6.0,33.97282600904203,187.0,Yes,46.11435412297672,323.0520935346466,Standard,Low_spent_Medium_value_payments,35.0,9134.415,5.0,10.0,15.0,3.0,1051.20125,16.19,1621.28,15.953677342376665,Poor
5.0,8.0,1.0,25.55641592082907,364.0,Yes,140.11264211996257,263.28907920103984,Standard,High_spent_Small_value_payments,41.0,26526.93,4.0,7.0,13.0,4.0,2199.5775,5.3,896.49,76.55602867899759,Standard
11.0,17.0,11.0,34.807795834819736,180.0,Yes,106.3746731167586,486.64502989768073,Standard,High_spent_Medium_value_payments,30.0,54231.16,6.0,3.0,18.0,4.0,4727.263333333333,18.89,1293.76,129.70663031889407,Standard
10.0,0.0,5.0,26.99345030563191,220.0,No,837.7659013197226,215.26979758103,Good,High_spent_Medium_value_payments,22.0,128163.36000000002,5.0,7.0,7.0,4.0,10648.28,8.79,1494.56,281.79230109924765,Poor
53.0,15.0,7.0,37.14645838840195,111.0,Yes,416.5727541774461,119.8327519101087,Bad,High_spent_Large_value_payments,34.0,73884.6,6.0,8.0,30.0,7.0,6255.05,5.71,2083.28,349.0994939124453,Poor
4.0,6.0,4.0,34.80064083705639,289.0,No,496.8430429880637,379.45965843288894,Good,High_spent_Large_value_payments,55.0,74457.8,0.0,4.0,10.0,1.0,6474.816666666668,3.41,81.9,41.178965245714,Good
8.0,9.0,9.0,30.999670458152465,217.0,Yes,119.98292582436758,299.0722470180866,Standard,Low_spent_Small_value_payments,36.0,24881.15,4.0,6.0,19.0,2.0,2304.429166666667,17.84,931.68,40.173666849441695,Standard
14.0,8.0,4.0,29.26319252198631,371.0,Yes,126.82321135277334,401.1699949474952,Standard,Low_spent_Small_value_payments,40.0,33980.48,6.0,4.0,13.0,2.0,2855.706666666667,19.23,955.32,34.44199958926556,Standard
23.0,20.0,11.0,24.087628324604456,233.0,Yes,29.59963509635952,299.87696723056814,Standard,High_spent_Large_value_payments,28.0,30884.06,5.0,10.0,30.0,7.0,2301.6716666666666,15.78,2336.66,150.6905643397391,Poor
6.0,5.0,3.0,30.57429935886147,363.0,No,296.09411909412466,641.9374636584146,Good,Low_spent_Medium_value_payments,30.0,89064.52,5.0,3.0,1.0,1.0,7256.043333333334,6.37,648.36,37.57275058079424,Good
38.0,22.0,10.0,25.66803874659717,89.0,Yes,357.8276033556542,197.3563857281821,Bad,High_spent_Large_value_payments,40.0,59977.98,8.0,10.0,27.0,7.0,5171.165,19.17,4472.21,251.9325109161637,Poor
21.0,19.0,1.0,24.73947728234785,357.0,Yes,156.38748598641305,267.6782171906606,Standard,Low_spent_Small_value_payments,39.0,16776.02,8.0,3.0,10.0,4.0,1622.0016666666668,8.2,244.46,28.13446348959307,Poor
20.0,8.0,2.0,37.714280551103386,270.0,Yes,96.36512846905106,412.6174259623481,Standard,Low_spent_Small_value_payments,55.0,32073.31,5.0,5.0,9.0,2.0,2533.7758333333336,14.12,1194.93,34.395028901934225,Standard
52.0,16.0,17.0,24.596117056119123,122.0,Yes,80.07496079344301,273.39015156750844,Bad,Low_spent_Small_value_payments,32.0,17455.36,7.0,10.0,21.0,7.0,1222.6133333333337,1.49,1657.79,58.79622097238191,Poor
61.0,20.0,9.0,32.96587503529678,95.0,Yes,215.89016263960067,173.12812956002608,Bad,High_spent_Medium_value_payments,18.0,44418.54,9.0,7.0,33.0,8.0,3626.545,4.85,1340.46,233.63620780037328,Poor
16.0,5.0,3.0,28.250057601630576,261.0,NM,32.60951180640609,505.21357152692735,Good,Low_spent_Small_value_payments,56.0,31226.77,5.0,7.0,11.0,0.0,2878.230833333333,0.97,1426.06,0.0,Standard
33.0,24.0,11.0,31.211669951165124,224.0,Yes,191.2549375636901,228.56338221124477,Bad,Low_spent_Small_value_payments,28.0,20297.91,8.0,8.0,21.0,4.0,1785.4925,10.83,1873.81,48.7309302250652,Poor
10.0,10.0,2.0,39.870124536946655,185.0,No,126.7203734684814,727.0325766812426,Good,High_spent_Medium_value_payments,23.0,80411.04000000001,8.0,4.0,11.0,1.0,6694.920000000001,5.71,1413.55,65.7390498502761,Good
24.0,19.0,12.0,31.12351050049596,46.0,Yes,32.212639206154336,231.71361175799572,Bad,Low_spent_Medium_value_payments,37.0,9987.295,8.0,5.0,23.0,7.0,578.2745833333332,5.03,2943.52,47.263744741439154,Poor
33.0,17.0,12.0,27.31154477029127,70.0,Yes,114.92429096135812,258.85571332498256,Bad,Low_spent_Medium_value_payments,45.0,16410.3,7.0,6.0,33.0,4.0,1483.525,6.75,1667.65,54.57249571365932,Poor
25.0,10.0,2.0,28.18938198206536,243.0,Yes,68.88049855651917,316.63077365176537,Standard,Low_spent_Large_value_payments,41.0,19700.29,8.0,4.0,15.0,4.0,1754.690833333333,17.75,15.18,59.95781112504877,Standard
8.0,18.0,4.0,30.65844397219998,221.0,Yes,32.25548384450069,483.2273047976658,Standard,Low_spent_Large_value_payments,45.0,43534.9,3.0,6.0,15.0,4.0,3758.908333333333,16.51,314.58,100.40804469116692,Standard
30.0,15.0,7.0,30.118663422162687,322.0,No,225.52886805368863,219.88512754463972,Standard,High_spent_Medium_value_payments,32.0,63371.56,6.0,6.0,8.0,3.0,5533.963333333332,4.77,756.94,104.86974369786336,Standard
9.0,2.0,1.0,29.317896659805555,397.0,No,229.2590695740992,319.8823432458192,Good,Low_spent_Small_value_payments,25.0,43758.34,5.0,6.0,12.0,2.0,3454.528333333333,4.18,1194.28,56.31142051341512,Good
2.0,11.0,4.0,29.439456640432983,257.0,No,1192.9879529353243,237.21557291465228,Good,High_spent_Large_value_payments,42.0,160052.2,4.0,1.0,10.0,2.0,13580.683333333334,0.51,1118.35,207.8648074833567,Good
29.0,11.0,3.0,33.67723570396329,302.0,No,628.242910427694,360.39547232287697,Good,High_spent_Medium_value_payments,32.0,122847.88,3.0,3.0,10.0,3.0,10266.323333333334,10.2,875.3,297.99395058276235,Poor
35.0,25.0,9.0,34.98593236561126,135.0,Yes,89.12605784550014,235.9622906054653,Bad,Low_spent_Medium_value_payments,41.0,17692.27,6.0,5.0,29.0,6.0,1335.3558333333333,28.12,3762.64,78.44723488236784,Standard
58.0,17.0,7.0,38.18486333951908,195.0,Yes,151.2619354307786,241.29886304525135,Bad,Low_spent_Small_value_payments,25.0,18854.6,8.0,9.0,27.0,6.0,1627.2166666666665,18.42,2088.1,60.160868190636656,Poor
12.0,8.0,0.0,28.33025493095921,291.0,NM,192.89379260953183,566.2150214275155,Standard,High_spent_Medium_value_payments,27.0,63648.12,6.0,7.0,10.0,1.0,5357.01,3.75,1223.86,26.59218596295273,Standard
29.0,12.0,3.0,35.15020460258794,311.0,No,311.037362109408,487.3250852588342,Standard,High_spent_Large_value_payments,55.0,105667.62,7.0,3.0,15.0,4.0,8668.635,6.87,511.96,318.5010526317579,Standard
20.0,20.0,9.0,34.62428142804369,161.0,Yes,96.92775620577486,264.7000483820258,Bad,Low_spent_Small_value_payments,45.0,18849.1,10.0,8.0,17.0,8.0,1772.7583333333332,18.24,3327.28,75.64802874553267,Standard
25.0,16.0,8.0,37.13787059866807,234.0,Yes,154.76656828749452,935.8485267215268,Standard,High_spent_Medium_value_payments,27.0,129473.16,3.0,4.0,10.0,3.0,10959.43,8.61,568.21,255.32790499097848,Standard
11.0,16.0,6.0,40.303182748158456,170.0,NM,118.07447872126316,363.363637750174,Standard,High_spent_Medium_value_payments,17.0,41417.04,7.0,5.0,18.0,4.0,3439.42,7.13,1486.49,122.50388352856292,Poor
15.0,18.0,5.0,31.228837244751297,362.0,Yes,40.006924903268,402.3894084300654,Standard,High_spent_Small_value_payments,22.0,21467.56,4.0,5.0,19.0,0.0,1923.963333333333,17.5,730.35,0.0,Standard
44.0,17.0,11.0,35.87980288899728,22.0,Yes,83.39137492590096,292.8387530847972,Bad,Low_spent_Medium_value_payments,41.0,19006.52,7.0,6.0,15.0,5.0,1551.8766666666668,5.69,2930.71,48.95753865596856,Poor
28.0,9.0,8.0,37.33835716347971,332.0,Yes,55.95593420802726,331.0580005638488,Standard,Low_spent_Small_value_payments,23.0,22222.15,7.0,6.0,20.0,4.0,1814.845833333333,14.91,81.68,44.47064856145728,Standard
21.0,7.0,3.0,34.38117449690414,372.0,No,206.4843199288177,367.0385848289163,Good,Low_spent_Large_value_payments,55.0,39327.92,1.0,6.0,11.0,1.0,3233.3266666666664,1.51,127.29,19.80976190893261,Standard
53.0,17.0,8.0,32.83260704604802,179.0,Yes,114.78013585198548,391.8544637567719,Bad,Low_spent_Small_value_payments,26.0,46036.35000000001,6.0,6.0,19.0,5.0,3930.362500000001,14.75,2576.0,146.4016503912428,Poor
10.0,19.0,8.0,36.51112185041142,173.0,Yes,41.269577122195,362.1975974675,Standard,High_spent_Small_value_payments,37.0,28360.5,8.0,5.0,14.0,2.0,2086.375,11.26,2404.64,45.17032541030501,Poor
13.0,10.0,5.0,27.978066883071328,79.0,NM,141.75046597417136,351.8915943447215,Standard,High_spent_Medium_value_payments,17.0,41819.64,5.0,5.0,16.0,6.0,3730.97,13.95,2297.86,129.4549396811071,Poor
21.0,17.0,6.0,23.184106554725275,136.0,Yes,76.98693520087501,271.01211939161186,Standard,Low_spent_Small_value_payments,29.0,16662.535,4.0,5.0,19.0,7.0,1464.544583333333,16.17,1384.8,88.45540374084648,Standard
28.0,20.0,8.0,33.869788459957775,91.0,Yes,106.4732605672056,558.7286764698097,Bad,High_spent_Medium_value_payments,27.0,53218.86,10.0,9.0,25.0,2.0,4715.905,8.67,2623.47,56.38856296298475,Poor
12.0,18.0,11.0,36.94104620333325,227.0,Yes,22.63365624717493,395.8798548833388,Standard,Low_spent_Small_value_payments,16.0,29985.2,5.0,8.0,26.0,3.0,2437.766666666667,15.29,1793.18,65.26315553615302,Standard
11.0,6.0,5.0,29.67089521027337,245.0,No,596.4249442166016,618.0320806313132,Good,High_spent_Large_value_payments,37.0,125027.24,4.0,3.0,5.0,1.0,10152.936666666666,8.58,836.14,80.83664181875184,Good
35.0,17.0,7.0,38.14460995710653,134.0,Yes,107.53280986131615,232.3297932354655,Bad,Low_spent_Small_value_payments,28.0,14947.38,8.0,10.0,28.0,6.0,1191.615,13.13,2059.59,49.29889690321831,Poor
5.0,9.0,9.0,27.625074225325783,310.0,NM,211.1608105363329,371.94910613033386,Good,High_spent_Medium_value_payments,40.0,42241.19,0.0,5.0,11.0,0.0,3231.099166666667,3.24,190.04,0.0,Good
